,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cluster
310,0.000131870709398,-0.0017136716789367,0.0007393083027077,-0.0005591109705992,-0.0155327142742849,-0.0045026945930437,-0.0106169220964453,0.0047777563093443,-0.0141997470321814,-0.0033336117682469,0.0027188432378611,-0.0009226311052817,-0.0005638698591664,0.0005338934318279,0.0003245296729216,-0.0013080802954014,-0.0002846094568964,0.0027624459132449,-0.0048488166655397,0.0022433657975221,-0.0038359728121929,-0.0033504716807458,-0.0046345605405336,-0.0014649588035855,-0.004581912140021,-0.0035211401067197,-0.002654313723552,0.0013332496242748,-0.0074081447252833,-0.0018038787071655,0.0018004341924606,-0.0067657303795737,0.0004521950344894,0.0045738867127382,0.0006839858039669,0.0045426311634392,0.0010368189341694,-0.0080534610041405,0.0014495504907476,-0.0007607392452353,0.0064174483546641,-0.0027555247357426,0.007247260788362,0.0011648583840593,-0.0068189016741301,0.0003197262431706,0.0002985593582819,0.0060245057574442,-0.0019371660086918,0.0040778870418443,15
322,-0.0102640178779628,-0.0042573114390703,-0.0086132410738319,-0.0020206150388223,-0.011754943092969,-0.0019409665243168,-0.0145242216888188,-0.0200928400780015,-0.0053599466487359,-0.0067023873448099,0.0040270453203421,-0.0160938955370342,-0.0043152539761335,-0.0199575546882621,-0.0114869853279675,-0.0183829372206606,0.0037255829195509,0.0075983941503506,-0.0053377567876783,-0.0033235903463219,0.0049042507868641,0.000505497906817,0.0089403064523822,-0.0104991763428934,0.0108955489276637,-0.0137497761230736,0.0016145968614256,0.0202573641574233,0.0138051441482123,0.018512587772711,-0.0038738275111558,0.0023803476963723,-0.0012807893471967,0.0141298439491362,0.0048160171207736,0.0112447542894191,-0.001589788859684,-0.0086580243029677,-0.0067919336306671,0.0003548154519596,0.0005747314358439,-0.0021011963136696,0.0035679856080563,0.0005819312918836,0.0062666765105854,-0.0006316344486063,-0.0123779371104627,0.0033313082536233,0.006527209910895,-0.0026377121841863,15
354,-0.0193637975083481,0.0095389460127242,-0.0142944398208799,-0.003493697048432,-0.0091088976973268,0.0128506456931697,-0.002806886087416,-0.0041593778542985,0.0022267281003057,0.007068132598437,0.0084608843569401,-0.003418252568518,-0.0065671856822977,0.0014341251764712,-0.0011381891472826,0.0024897999577462,0.0021254776106242,0.0080114540097204,-0.0025297733410562,-0.001426960418973,0.0004938304400586,0.0004774400575739,-0.0053786054731596,-0.0033772323831053,0.0032469431418743,-0.010044396940077,-0.007459821001808,0.0111726802185856,0.0067144547451065,-0.00975616488211,-0.0010686608802479,4.63916291764035e-05,-0.0014797820824145,0.002651013544528,-0.0006209576272545,0.0081632956848109,-0.0024280811453872,-0.0004861705339854,-0.004602284600654,-0.0038289433188877,-0.0008864139056769,-0.0029880063748504,0.0028232356087201,0.001071855123849,0.004023181543978,0.003410190349503,-0.0044152213380033,-0.000196318041716,0.0033813988846687,-0.0001556360716902,0
377,-0.0169974980021233,0.011126018205098,-0.0193519094854896,-0.0047273049889565,-0.0013512910509646,0.0053813396658004,0.0027362686716223,0.0043906314823299,-0.0021962704673866,0.0045904199501839,-0.0003403107990301,-0.0048707130418412,0.0029603697258096,0.0018755762499899,0.0050520054300967,0.0002917126951642,-0.0026345242743396,-0.0006513475584355,0.0020125632366104,-0.0003745990691336,-0.0054405565711076,-0.0028389663246412,-0.0031533369643375,0.0001048540264685,-0.001198059614308,0.0051409208864194,0.0019935846335425,-0.0038060395324235,0.0005765308072879,0.0045957870921927,0.0023926997818543,-0.0034219687825195,-0.0004072632100817,0.0013637471242113,-0.0020159360502819,-0.0020492468249876,-0.0017362583702826,0.0025975203897555,-0.0006456335618529,-0.00014156036339,0.0006573491806915,-0.0027163171411698,0.0012112504313234,-0.0021229395714164,-0.0002083083562543,-0.0036051951469417,0.0024666495909808,-3.1274567620415926e-05,0.0012265867943229,0.0020260404834684,15
412,-0.0203011592734314,0.0209360228396357,0.001727654073014,-0.002784220835545,-0.0021456017645119,0.0031264306877902,0.0011076960123295,-0.0094551999534336,-0.001687596509409,0.0056478124384183,0.0047071036471382,-0.0050600388295075,-0.004284831443464,0.0052321211158832,0.0054773020998159,0.001566008897131,-0.0049595198473763,-0.0016612534884341,-0.0063305794087507,0.003050127950282,0.0022926295505985,0.0032719223903792,-0.0062287469962151,-0.0052890599832039,0.0027236284445672,-0.0028417025821906,-0.0032631820230065,0.0051808426982575,0.0028057663287994,-0.0068995282737218,0.002319840865103,-0.0020417661683614,-0.0019905553187074,0.0063003933860205,0.0006354160174482,0.0066819439658852,-0.0021818626841663,0.0040411440385087,0.0027995766596524,0.0024317143118128,0.0010113055072726,-7.298458210791727e-05,0.0020701321588817,0.0002738277691286,0.0007619218350874,0.0036215719865311,0.0029080410265925,0.0033674177533567,-0.004411634359383,-0.0036119357458845,0
437,-0.024909617895846,0.0150339261739564,-0.0199006142507362,-0.0052570947174552,-0.01373574511105,0.0120280806896118,-0.0015634036310241,-0.0099325723698077,-0.0005356087494783,0.0073585936306358,0.0029382218151953,-0.0138839054005767,-0.0080687796269688,0.0010606500105207,-0.0034359487048359,0.006030164787466,0.0025022024689723,0.0031706203227014,-0.0008514822854968,-0.0004735114830036,0.0037989108318967,-0.0009512629059458,-0.0040028573302918,-0.0030431080369691,0.0028193925687753,-0.0074616015019199,-0.012809671586563,0.0084430891095665,0.0086499775908874,-0.0144231714560541,0.0013571586759588,-0.0108425687760941,0.0038457832855981,0.0024431023049382,-0.0010246224774447,0.0109527882565183,-0.0103934672660083,0.0076852932443184,0.0045329521753204,0.0132960034839463,0.0027022926420827,-0.0039530852372749,-0.0027552408776775,0.0032450044006506,-0.0055842666128786,0.0034301356334177,0.0081844339098458,0.0085510631122793,-0.0152296919609467,-0.0106733566940441,0
467,-0.0100966293354646,-0.0024753553898102,-0.0096202521164836,-0.002313817803018,-0.0040140123428854,0.0020603406428103,-0.0100833737998691,-0.0131265241918997,0.0006705293674031,-0.0001034958725626,0.0039422150201773,-0.0046899504633876,-0.0039973531798616,0.0033078169487309,-0.0037284966623778,-0.0016460879601123,-0.0049076343052159,0.0021377407176211,-0.0033490144876569,0.0058223117048727,0.000951290947953,0.0014777394002743,0.0001379973978364,-0.0123658399470281,0.002853961683398,-0.0027517734413455,-0.005410506329109,0.0023241460634711,0.0037649018032598,-0.005368316868102,0.0011423113645516,0.0044305872415216,-0.0063786713832108,-0.0014528312898119,-0.0008609489094126,0.0013302075612599,-0.0041450937028028,-0.0009913689092256,0.0008453717182336,-0.0022182650406701,0.0022072060391224,-0.0031916970744318,0.0046183408353979,-0.0043876097584449,0.0055523842535348,0.0027938978244047,-0.0031182002787462,-0.00469276720055,0.0033855757120903,-0.0003711313154073,15
574,-0.0157296081094263,0.0068267229505457,-0.013044025072948,-0.0031759420164781,-0.0140205548488714,0.0084339513662065,0.0029339471190649,0.0048088710329488,0.0031217702913613,0.0046201243598579,-0.013179154836167,0.0077116882736858,-0.0014323078383195,-0.0090135625009159,-0.0017826981314562,-0.029624712242784,0.001572788637313,0.011139849391698,-0.003453128954771,0.0327660903899967,-0.0002979578320309,-0.0199879524901432,-0.0034961855754244,-0.0156082614617456,0.0046900524854403,0.0086826254350042,0.0300469034100267,-0.0213082149487277,0.0148395268939423,0.0051963918643083,0.0016062918494847,-0.0093800163874023,0.0090043515785031,0.0132024250244116,0.0151889877293006,0.0223248505627949,0.0125179718361738,-0.0154816818802669,-0.0025148298875488,-0.0027726337159018,0.0207404127124576,0.0067741721861828,0.0043679028267281,0.0032334671592402,-0.0159773348607598,-0.0063313668088807,-0.00781786219279,0.0048521887514475,0.0065617113063079,-0.0090143180628742,19
800,-0.0056745813471482,-0.0065818763033484,-0.0022647229680391,-0.0009017070469316,-0.0113086782828694,-3.3006085474667914e-05,-0.0108264851358628,-0.0019456067692705,0.002883125710843,8.292609099374268e-05,-0.0111864978391007,-0.0040541489465557,-6.003703624676896e-05,0.0093350645942044,-0.0072741995455228,-0.0090181904863882,-0.0001912832669159,0.0009223490373993,0.0068988846245461,-0.0006370595858574,0.0052648925006819,0.0045272211097133,-0.0017270165269285,0.0005006536456714,-0.0077901514762062,-0.0031344363997601,-0.015441471733004,0.0088138472762499,-0.000135010196014,-0.0001841980933594,-0.0070259644984112,0.0059351102992649,0.0065590976518069,-0.0050589265256219,-0.0065428877128763,-0.0016216256701398,-0.011022667498748,0.0010762585542187,0.0007940243625678,-0.0051129591822369,-0.0014983666440521,-0.0076598522625978,0.0071801643777965,0.0019240001117975,0.0029864633170649,0.0011958910680404,-0.0052175623414212,-0.0047291804690142,0.0022025657622055,0.0018343434418625,15
848,-0.0082812615119182,0.006797573962936,-0.0141879142500393,-0.00359095245567,-0.0012991112520491,-0.0031155728831858,-0.0010487600181586,0.0037778385543866,-0.0098368053448937,0.0015707728851097,0.0041150941043115,0.0056278505826399,-0.004307227008633,-0.0060400447113254,-0.0004335027821277,0.0035292282312648,-0.0018314784936994,-0.0025552125743497,-0.0064080895890238,-0.0038343799932892,-0.0021582583624705,-0.0007224061476659,-0.0003318374530098,0.0024021062916028,-0.0007936324270864,0.0019936645587652,0.0013944872419661,0.0012363798748058,-0.0007783751122222,-0.0002246480781215,0.0035293504791432,-0.0013598475112489,0.0004248725216379,-0.0015221780532054,0.008690419347606,-0.0020871945842263,0.0006482730317014,0.0046142354699211,-0.007475097678046,0.0029841168509876,-0.0025621366234282,-0.0012185729996568,-0.0026876843516131,0.0008256039881406,0.003253375609687,-0.001665269892019,0.0028148118391043,0.0007626569704149,0.0069564532378813,0.0045107246998033,15
888,-0.0179481889082794,0.0076555756167007,-0.0109870956553387,-0.0027588822162798,-0.0112202212043658,0.0101272150276332,0.0062525101584538,-0.003491008203233,0.0007620078895871,0.0011868052619422,0.001247564104954,-0.0018723028241039,0.0017117008249755,0.0047518601866964,-0.0046245724134358,-3.0247459157956824e-05,0.0026951670784618,0.0033544253728644,-0.002764239923261,0.0031600293599244,0.0048791002941464,0.0032892337415025,0.0012666635936272,-0.0035044011802238,0.0067112539136036,-0.0070387638050336,-0.0080515888810583,0.0059433571222196,0.0063417634680937,-0.0036110431399308,-0.0102103655863121,-0.0013419961860473,-0.013026335208486,0.0046792592333183,-0.0078147948823837,-0.0048695134764379,0.0189280233234328,0.0022793355239079,-2.2542468693423064e-05,-0.0059754177205917,-0.004555005037837,0.0009784198143528,-0.0004933880844538,-0.0002445331917604,0.0070178390782849,-0.0063558208739199,-0.0052169011532248,-0.0023050682797044,0.0083817142615741,0.003356547376792,15
907,0.0047382182512401,-0.0108997788578043,0.0116419311645912,0.0016957254480919,-0.0177468846786248,-0.0083566919308839,-0.0118055497853535,0.02197634646825,-0.005728483142446,0.0008579547925453,0.0058531247920661,0.0306750600551567,-0.0076390337238473,0.0051481050381562,0.013837882089991,0.0198692367989187,-0.0034766364801741,0.0041995224357339,-0.0085393941765338,-0.0016238851089192,-0.0034939933583502,-0.0147788184676023,0.0053511396118938,0.0156889170615474,0.0040678672566108,-0.0102670940927914,0.0028095461653928,0.0050232997724417,0.0028078576522671,0.0036910602918483,-0.0096487478687313,0.0112548287882212,0.0561265832214065,-0.0019455196327062,0.0114544137670502,-0.0043008581639702,0.0120252053990674,0.0004610147239052,-0.02366833389998,0.0233644072794333,-0.0035888964631452,0.0019040232338767,-0.0220028231270373,-0.0051834476340793,0.0300787680514818,-0.0143138768687898,0.0102128814740305,-0.0080747195606705,0.0147853106712122,-0.0190519501591401,1
912,-0.0232578789384478,0.0241461783319018,0.0155170747658026,-0.0013635560108708,0.0009578043915233,0.0045425546527085,0.0035105073929402,-0.0052365158237854,-0.0058679287011541,0.0033032649799283,0.0054465190418997,-0.0037338887950449,-0.005410977972357,0.001064290072212,-0.0017839080473348,-0.0015204141175314,0.0026744773030491,0.0007552035758865,0.0025067081402736,0.0035846106486346,0.003772112425398,-0.0051539258972288,-0.007660104579913,-0.0052598329088881,0.0108773425359758,-0.0074819275223136,-0.0083757453768934,-0.0004350839018154,-0.0012505048614771,-0.0022746830175044,0.006774265479469,-0.0013200346394358,0.0032677858193344,0.0006175764971852,0.0039339913405626,0.0077056449214736,0.0001634330217045,0.003237972165239,-0.0026291021145622,0.0037531043232002,0.000657444443634,0.0018139089554271,0.0006341127062264,0.0004455086497275,-0.0060523226729816,0.0035025173517211,0.0036418311894892,0.0028745035293494,-0.0063812568635418,-0.0012736990339123,0
957,-0.0118421253228563,0.0052158843499291,-0.0133216359346541,-0.0030276513824166,-0.0124641268096453,0.0060541982237129,-0.0046463353974272,-0.0125782208669226,-0.0025737131489911,0.0033886949791158,0.0076243318309054,-0.0124240168132371,-0.0042173438615779,-0.0088969777115087,-0.013551597090678,-0.0128614029613772,-0.0021323252955187,0.0069496807879392,-0.0012913775738348,0.0007162561802719,0.005519521213644,0.0006984550602321,0.004430827086713,-0.0109295907414843,0.0118309639136045,-0.0096830507525843,-0.0026399090101994,0.022790477382929,0.0197187452361396,0.001777318816306,-0.0079756550606271,0.0038614459322127,-0.0034169498246749,0.0042722792882025,-0.0078738057702543,0.0119393834655813,0.0041032484054813,-0.0117142680884767,-0.0098324779302859,-0.0119112636196157,-0.0049607639207062,-0.0095480714556864,0.0063765346164673,-0.0019196644079617,0.0146498661053185,0.0013914052200575,-0.0134441223871189,-0.0039869425822865,0.0129564423152496,-0.000192466399178,15
984,0.0108553744406589,-0.0108855673664837,0.0051070444367612,0.0013657653118658,-0.0048305445211237,0.0002853340538462,-0.0060275232922983,-0.0038524515327266,-0.0092283626449093,0.0049085062833459,0.0017237458506889,-0.0132675565589715,0.0016806282423851,-0.0024127278497627,-0.0055900866517115,0.0055880592949128,-0.0063992918513426,-0.0035434218267563,3.081395249109769e-05,0.0024779448197985,0.0059282820479267,0.000375898971352,-0.0038430927325118,-0.0024317611068861,0.0039021225590207,-0.0003226353171468,-0.0042694552223692,0.0069506634260877,-0.0012125199751956,-0.0126536130926536,-0.0035285028871958,0.0091077150223298,-0.0106464736251215,0.0010291891106902,-0.0039399478971834,-0.0004735571997382,-0.0030302617376461,0.0038225230224297,0.0016225987605956,-0.0051023420367193,-0.0005833022175452,-0.0016740522640653,-0.007509832103955,-0.0035402105576439,-0.0034081644745896,0.0072713332693195,-0.0015529486659705,-0.0031883209243607,0.0032699249159517,0.0023197026675343,16
1011,-0.0218043502148985,0.0131772389182037,-0.013664911427922,-0.0037231973862849,-0.0105791557784689,0.0132159043000219,-9.47534233911206e-05,-0.001189029126432,-0.0019175385250536,0.0083684826051068,0.0031338510414772,-0.010336820947484,-0.0059884489305294,0.0045101752150753,-0.0024202685845101,0.0053451536646822,-0.0020682419709787,0.0007270716650145,-0.0050364726339185,-0.0008844902751948,0.0039259382970364,0.0006459422784746,-0.0046172289121983,-0.0017718834142689,0.0065036080410153,-0.0085604746147927,-0.0100159769565083,0.0089895430962328,0.0069463883947367,-0.0098787034015053,-0.0044675992455361,0.0015859558922894,0.0019649652557893,0.0033696720128733,-0.0008852305678996,0.0056895901341555,0.0006844937704811,-0.0017867787451821,-0.0024687399939305,-0.0046899510641198,0.0012207983180735,-0.0041197509605284,0.0010536568828084,0.0018360237620085,0.001578646093801,0.0032849045503789,-0.0015138121582517,-0.0042088824536383,0.0012171303133183,0.0019299077671566,0
1014,0.0372941813075145,-0.056676733985004,0.0366477585123629,0.0109362116566435,0.0036635936665189,0.0183373375331351,0.0453837650920908,-0.030776873792298,-0.0493371063368867,0.0060868016879411,0.0146535741510813,-0.0566253517662276,0.0416611949472809,-0.0366392885243025,-0.0003346761657678,0.0018280008363473,0.0004498424809961,0.0617937469489441,-0.0107505187459331,-0.0150033987493049,0.0222419608323086,0.0397619405848041,-0.0458974254434003,-0.0177956997111739,0.0139798530232883,-0.0010289096558022,-0.0153468399385165,-0.001278473611443,-0.0060407161323293,0.0223683551603701,-0.0237663807794199,-0.0064691313651531,0.0056326279295312,0.0033364212077359,0.0113367703016888,-0.0323533376532564,0.0073773827131333,0.0164350548236116,0.0075489799621889,-0.007835887544261,0.0392843473965403,0.035253948985669,0.0029299668808399,0.0086592403410961,0.0105217402443718,0.0030680594642633,0.0001577071912144,-0.0154769493292354,0.0100230822794468,0.0096309939547384,15
1035,-0.0193287787235738,0.0096160093198776,-0.0160156441100344,-0.0037906503900889,-0.0089940123234212,0.0054103737320062,-0.0041614422319294,-0.004336896749149,-0.0024534739217598,0.0011640642822518,0.0022377475833314,-0.001899939757689,0.0015094321682072,-0.0039942978063465,-0.0018850523773942,-0.003584997789927,0.0001751157826872,-7.017218902273108e-05,-0.0085945262195145,-0.0013165117847776,0.0017991597045978,-0.0030888542702118,-0.0048977768391381,0.0015643764059817,0.0011503925742529,0.0021494374821436,0.0079095564535239,-0.0042186036888516,0.0037389618298965,0.005645145877147,0.0014724457144765,-0.0020485508947669,0.006084811270876,0.0023048558013547,0.0058521729718026,0.0010514917444215,-0.0002621060246995,-0.000819956843321,0.0015356566172177,-0.0024444137577904,-0.0012405650960377,0.0013214163261717,-0.0019686653024589,-0.0010174298207741,-0.001804722258918,0.0024165733428184,0.0009612585762996,0.0018621358935269,0.0048882216915083,-0.001819828125614,15
