user_id	place_id	datetime	timezone	lat	lon	cluster_id	sampled_count
174532	4dc74ce8d22dafda2fd2da1a	Tue Apr 10 04:47:40 +0000 2012	480	1.304587	103.839432	0	1
174532	4b058815f964a520afb022e3	Tue Apr 10 06:36:15 +0000 2012	480	1.300304	103.844887	0	1
12764	4da23c5f7aee54814e46d2fe	Tue Apr 10 07:20:17 +0000 2012	480	1.351571	103.885268	0	1
12764	4c32ec0116adc9281ad1c29c	Tue Apr 10 07:42:36 +0000 2012	480	1.379198	103.921255	0	1
12764	4b5da988f964a520ae6529e3	Tue Apr 10 07:51:10 +0000 2012	480	1.350678	103.87275	0	1
174532	4b058814f964a52080b022e3	Tue Apr 10 07:56:58 +0000 2012	480	1.300642	103.844898	0	1
12764	4c343329ed37a593208d6e03	Tue Apr 10 08:05:08 +0000 2012	480	1.350618	103.873291	0	1
12764	4c6c6bb6e6b7b1f7be0aa78e	Tue Apr 10 08:09:26 +0000 2012	480	1.354132	103.8729	0	1
94759	4ca2891df832a1cde90796e5	Tue Apr 10 08:13:45 +0000 2012	480	1.32094	103.780197	0	1
94759	4b189466f964a52049d423e3	Tue Apr 10 08:47:41 +0000 2012	480	1.301339	103.8386	0	1
66067	4cf241b7c9af6dcbd2219f7f	Tue Apr 10 09:31:20 +0000 2012	480	1.34536	103.949423	0	1
33397	4b0bd124f964a520e03323e3	Tue Apr 10 10:31:40 +0000 2012	480	1.356685	103.988471	0	1
8796	4c2c3a9817a29c74aeb2e212	Tue Apr 10 10:55:49 +0000 2012	480	1.332447	103.848264	0	1
8796	4b5d2fe4f964a520f45529e3	Tue Apr 10 11:25:51 +0000 2012	480	1.332812	103.848072	0	1
33397	4d4d4a51a7f86ea8bfe734de	Tue Apr 10 13:40:45 +0000 2012	480	1.305372	103.852165	0	1
33397	4d4ea7494f67224bfaef6450	Tue Apr 10 13:43:16 +0000 2012	480	1.309267	103.856242	0	1
12764	4c6b7e759669e21e5a3fab51	Tue Apr 10 23:16:39 +0000 2012	480	1.351238	103.885245	0	1
91098	4bf0a2f6b315c9b6d94493ff	Tue Apr 10 23:59:45 +0000 2012	480	1.310885	103.778046	0	1
91098	4cbd1280035d236acb30e94e	Wed Apr 11 00:05:23 +0000 2012	480	1.310606	103.777113	0	1
2062	4c787429bd346dcb5866f2ef	Wed Apr 11 01:47:59 +0000 2012	480	1.310831	103.846829	0	1
244491	4d266bd2849f37041fed5e41	Wed Apr 11 01:57:01 +0000 2012	480	1.332798	103.964754	0	1
193901	4b058818f964a520a7b122e3	Wed Apr 11 03:22:47 +0000 2012	480	1.264939	103.821668	0	1
91098	4c300d25213c2d7fca04325d	Wed Apr 11 03:41:28 +0000 2012	480	1.299721	103.853212	0	1
33397	4bf353ef94af2d7fb86e3972	Wed Apr 11 03:44:27 +0000 2012	480	1.335502	103.896974	0	1
193901	4be227e6660ec9282dfbc83b	Wed Apr 11 03:45:02 +0000 2012	480	1.254086	103.819438	0	1
59342	4ccac3689b934688c57d5041	Wed Apr 11 04:32:35 +0000 2012	480	1.322997	103.899191	0	1
12764	4e14eb99d22d026fa76a04ab	Wed Apr 11 05:30:24 +0000 2012	480	1.350982	103.885086	0	1
145197	4f3330b8e4b0d65e601dc7e9	Wed Apr 11 05:50:52 +0000 2012	480	1.29857	103.848847	0	1
244491	4b10e2f1f964a5207b7623e3	Wed Apr 11 06:08:34 +0000 2012	480	1.34066	103.847194	0	1
244491	4b058819f964a520dfb122e3	Wed Apr 11 06:33:27 +0000 2012	480	1.293123	103.852376	0	1
244491	4c80a5e9e602b1f708928b7a	Wed Apr 11 06:38:47 +0000 2012	480	1.293792	103.849938	0	1
244491	4b058815f964a520a7b022e3	Wed Apr 11 06:59:53 +0000 2012	480	1.293959	103.853363	0	1
244491	4c8783a2b504a14318e0b61c	Wed Apr 11 07:00:20 +0000 2012	480	1.293218	103.853699	0	1
14922	4f3eed4ee4b0ae06548a50cf	Wed Apr 11 07:17:32 +0000 2012	480	1.30149	103.764612	0	1
244491	4b361752f964a520113025e3	Wed Apr 11 07:44:01 +0000 2012	480	1.332509	103.847666	0	1
244491	4b8efe49f964a520474333e3	Wed Apr 11 07:46:34 +0000 2012	480	1.332124	103.848258	0	1
66067	4cf241b7c9af6dcbd2219f7f	Wed Apr 11 08:19:56 +0000 2012	480	1.34536	103.949423	0	1
125255	4b0a21c6f964a520f52123e3	Wed Apr 11 09:30:35 +0000 2012	480	1.305372	103.79061	0	1
59342	4b87bb1af964a52019c931e3	Wed Apr 11 11:01:15 +0000 2012	480	1.29365	103.853314	0	1
203821	4f4bb74de4b0c132f449a4b0	Wed Apr 11 15:01:12 +0000 2012	480	1.300045	103.850019	0	1
203821	4cf4faa57bf3b60c8ee7727f	Wed Apr 11 17:49:14 +0000 2012	480	1.301081	103.841228	0	1
66067	4beba288b3352d7f2cbd56d2	Wed Apr 11 22:17:46 +0000 2012	480	1.346557	103.949653	0	1
66067	4b44cd7af964a520a3fc25e3	Wed Apr 11 22:42:11 +0000 2012	480	1.354325	103.943646	0	1
12764	4c6b7e759669e21e5a3fab51	Wed Apr 11 23:14:11 +0000 2012	480	1.351238	103.885245	0	1
33397	4b0bd124f964a520e03323e3	Wed Apr 11 23:43:14 +0000 2012	480	1.356685	103.988471	0	1
94759	4d2a3834467d6ea8ae4dd695	Thu Apr 12 00:41:50 +0000 2012	480	1.320868	103.779626	0	1
244491	4d266bd2849f37041fed5e41	Thu Apr 12 02:23:13 +0000 2012	480	1.332798	103.964754	0	1
125255	4c2c3a9817a29c74aeb2e212	Thu Apr 12 05:03:14 +0000 2012	480	1.332447	103.848264	0	1
244491	4e925263e5fa72f70fba5010	Thu Apr 12 05:12:45 +0000 2012	480	1.33452	103.9624	0	1
244491	4ec09f0bd3e3700a5be76497	Thu Apr 12 05:16:44 +0000 2012	480	1.334187	103.963044	0	1
14922	4d286b413c795481f8edcd9b	Thu Apr 12 06:05:14 +0000 2012	480	1.314768	103.764775	0	1
66067	4b44cd7af964a520a3fc25e3	Thu Apr 12 08:51:30 +0000 2012	480	1.354325	103.943646	0	1
66067	4bdd634eb0f5c92892424ce3	Thu Apr 12 08:58:15 +0000 2012	480	1.349478	103.944109	0	1
66067	4b4946d8f964a5202e6c26e3	Thu Apr 12 09:07:45 +0000 2012	480	1.348394	103.948356	0	1
66067	4beba288b3352d7f2cbd56d2	Thu Apr 12 09:11:21 +0000 2012	480	1.346557	103.949653	0	1
66067	4cf241b7c9af6dcbd2219f7f	Thu Apr 12 09:14:53 +0000 2012	480	1.34536	103.949423	0	1
150957	4c853176ee6fef3bd6893a5c	Thu Apr 12 10:25:23 +0000 2012	480	1.315068	103.764753	0	1
244491	4eb77dbb991165b76342d373	Thu Apr 12 11:29:56 +0000 2012	480	1.334476	103.962484	0	1
244491	4b0e6213f964a5203e5723e3	Thu Apr 12 11:44:02 +0000 2012	480	1.327215	103.946473	0	1
12764	4b05880ef964a520bbae22e3	Thu Apr 12 11:44:12 +0000 2012	480	1.295075	103.846421	0	1
244491	4b2de4e9f964a520eedb24e3	Thu Apr 12 11:58:03 +0000 2012	480	1.352669	103.944064	0	1
244491	4b4ec7e1f964a52059f526e3	Thu Apr 12 11:58:28 +0000 2012	480	1.352544	103.944069	0	1
244491	4b058816f964a520f0b022e3	Thu Apr 12 12:13:38 +0000 2012	480	1.352775	103.944939	0	1
244491	4b4c47d4f964a5206fb026e3	Thu Apr 12 12:14:03 +0000 2012	480	1.352437	103.94444	0	1
244491	4d7a627b777bb1f72065565b	Thu Apr 12 13:07:13 +0000 2012	480	1.351518	103.948505	0	1
66067	4b4946d8f964a5202e6c26e3	Thu Apr 12 13:26:28 +0000 2012	480	1.348394	103.948356	0	1
66067	4c9ed4c3d3c2b60c2487cfbc	Thu Apr 12 13:31:59 +0000 2012	480	1.345878	103.944675	0	1
128076	4c273be4aa77ef3ba9e698b0	Thu Apr 12 18:15:09 +0000 2012	480	1.332101	103.913498	0	1
66067	4beba288b3352d7f2cbd56d2	Thu Apr 12 22:22:17 +0000 2012	480	1.346557	103.949653	0	1
12764	4c6b7e759669e21e5a3fab51	Thu Apr 12 23:09:03 +0000 2012	480	1.351238	103.885245	0	1
193901	4bb9c3bab35776b0431eca01	Fri Apr 13 00:24:24 +0000 2012	480	1.255764	103.820774	0	1
59342	4ca2afeb7f84224bc8ccbe58	Fri Apr 13 01:57:30 +0000 2012	480	1.324254	103.897953	0	1
94759	4b171e81f964a5209ec223e3	Fri Apr 13 05:15:08 +0000 2012	480	1.288167	103.80548	0	1
53658	4e782ec918387f865983d65b	Fri Apr 13 06:02:13 +0000 2012	480	1.301626	103.854843	0	1
53658	4c384f3e93db0f474f592192	Fri Apr 13 06:02:49 +0000 2012	480	1.300524	103.854967	0	1
8796	4be791aaee96c928eb2dfdbf	Fri Apr 13 06:57:22 +0000 2012	480	1.321139	103.844104	0	1
66067	4b8b40e6f964a5208d9932e3	Fri Apr 13 07:01:42 +0000 2012	480	1.325901	103.950987	0	1
8796	4cb41c82b4b0a35dbece64ce	Fri Apr 13 07:07:32 +0000 2012	480	1.32053	103.846464	0	1
10474	4b058815f964a520a5b022e3	Fri Apr 13 07:25:29 +0000 2012	480	1.303194	103.834802	0	1
244491	4d266bd2849f37041fed5e41	Fri Apr 13 07:26:07 +0000 2012	480	1.332798	103.964754	0	1
12764	4ea66170be7bbf593b21c4f3	Fri Apr 13 07:34:15 +0000 2012	480	1.351353	103.885517	0	1
66067	4d2568073574a143db024ed1	Fri Apr 13 07:36:24 +0000 2012	480	1.326558	103.951208	0	1
8796	4b921237f964a520eee533e3	Fri Apr 13 09:54:39 +0000 2012	480	1.292001	103.850653	0	1
66067	4b4946d8f964a5202e6c26e3	Fri Apr 13 09:57:54 +0000 2012	480	1.348394	103.948356	0	1
53658	4c9039f1160ea0931835d5fc	Fri Apr 13 09:59:11 +0000 2012	480	1.300169	103.855434	0	1
53658	4ea7de2fbe7b572daabeec20	Fri Apr 13 09:59:46 +0000 2012	480	1.301811	103.855364	0	1
244491	4c8da3f74e95236a228175ca	Fri Apr 13 10:03:01 +0000 2012	480	1.332949	103.964892	0	1
244491	4b0e6213f964a5203e5723e3	Fri Apr 13 10:19:53 +0000 2012	480	1.327215	103.946473	0	1
33397	4bec2a8561aca593cae38500	Fri Apr 13 11:21:29 +0000 2012	480	1.305114	103.927402	0	1
33397	4b5bc767f964a520b51529e3	Fri Apr 13 11:22:00 +0000 2012	480	1.30195	103.915813	0	1
81858	4c09f662009a0f4738bae8bf	Fri Apr 13 11:24:24 +0000 2012	480	1.304367	103.832543	0	1
8796	4b1772e4f964a5209fc523e3	Fri Apr 13 12:38:52 +0000 2012	480	1.299505	103.847644	0	1
59342	4cc4092a82388cfa9b466c35	Fri Apr 13 12:53:16 +0000 2012	480	1.264543	103.820266	0	1
8796	4c3719452c8020a127588800	Fri Apr 13 13:05:41 +0000 2012	480	1.29899	103.847677	0	1
33397	4b0bd124f964a520e03323e3	Fri Apr 13 13:14:15 +0000 2012	480	1.356685	103.988471	0	1
53658	4bcd5c4b8920b713a7ab9fdc	Fri Apr 13 14:06:47 +0000 2012	480	1.298582	103.845938	0	1
53658	4c242b7e905a0f4782735f60	Fri Apr 13 14:08:23 +0000 2012	480	1.298464	103.84527	0	1
8796	4b33877ef964a5205e1a25e3	Fri Apr 13 14:36:40 +0000 2012	480	1.299009	103.847824	0	1
59342	4bb9da933db7b713c492229a	Fri Apr 13 14:49:14 +0000 2012	480	1.289403	103.856847	0	1
33397	4c4d82fcf53d0f4727e91ba5	Fri Apr 13 14:52:44 +0000 2012	480	1.307605	103.907865	0	1
128076	4f433710e4b0561bff385ce0	Fri Apr 13 15:14:59 +0000 2012	480	1.331167	103.93935	0	1
203821	4b058815f964a520afb022e3	Fri Apr 13 15:46:21 +0000 2012	480	1.300304	103.844887	0	1
31511	4b0bb8b5f964a520363323e3	Fri Apr 13 15:59:32 +0000 2012	480	1.300833	103.839755	0	1
31165	4bb610c81344b71318e99c04	Fri Apr 13 16:41:30 +0000 2012	480	1.308016	103.856927	0	1
203821	4f4bb74de4b0c132f449a4b0	Fri Apr 13 18:31:49 +0000 2012	480	1.300045	103.850019	0	1
14922	4c80301447cc224b59e9709f	Fri Apr 13 23:41:51 +0000 2012	480	1.301628	103.765451	0	1
128076	4bad853df964a52064583be3	Sat Apr 14 00:27:42 +0000 2012	480	1.354164	103.946409	0	1
193901	4bb9c3bab35776b0431eca01	Sat Apr 14 00:29:04 +0000 2012	480	1.255764	103.820774	0	1
193901	4be227e6660ec9282dfbc83b	Sat Apr 14 00:29:59 +0000 2012	480	1.254086	103.819438	0	1
162184	4cf0f8d18333224bde68078e	Sat Apr 14 00:36:52 +0000 2012	480	1.264267	103.819416	0	1
94759	4d2a3834467d6ea8ae4dd695	Sat Apr 14 00:42:00 +0000 2012	480	1.320868	103.779626	0	1
81858	4f7bb54ae4b02cdb827a2b96	Sat Apr 14 01:12:55 +0000 2012	480	1.250411	103.820039	0	1
10474	4c7da64a9221236a6809803d	Sat Apr 14 01:20:07 +0000 2012	480	1.329276	103.866145	0	1
162184	4eec0d310e01899efe1c8ab4	Sat Apr 14 01:35:56 +0000 2012	480	1.260972	103.817604	0	1
91098	4b488e84f964a5204a4f26e3	Sat Apr 14 03:36:31 +0000 2012	480	1.264559	103.820511	0	1
123770	4b11fc01f964a520d68723e3	Sat Apr 14 04:09:02 +0000 2012	480	1.300609	103.838568	0	1
123770	4b189466f964a52049d423e3	Sat Apr 14 04:09:26 +0000 2012	480	1.301339	103.8386	0	1
91098	4b49db45f964a520ca7426e3	Sat Apr 14 04:22:21 +0000 2012	480	1.263754	103.823075	0	1
10474	4e83aaa8b634c48ffd0bd452	Sat Apr 14 04:25:51 +0000 2012	480	1.330772	103.861519	0	1
81858	4b9dff5ff964a520d9c536e3	Sat Apr 14 04:29:52 +0000 2012	480	1.255946	103.81961	0	1
91098	4b49db45f964a520ca7426e3	Sat Apr 14 04:41:04 +0000 2012	480	1.263754	103.823075	0	1
174532	4b0cc7baf964a520cc4123e3	Sat Apr 14 05:31:33 +0000 2012	480	1.301392	103.905467	0	1
13173	4b058818f964a520a7b122e3	Sat Apr 14 05:32:43 +0000 2012	480	1.264939	103.821668	0	1
91098	4b058818f964a520a7b122e3	Sat Apr 14 06:35:06 +0000 2012	480	1.264939	103.821668	0	1
13173	4b37305df964a520de3f25e3	Sat Apr 14 06:37:38 +0000 2012	480	1.264051	103.812601	0	1
10672	4b08e700f964a520421323e3	Sat Apr 14 06:44:27 +0000 2012	480	1.304783	103.831938	0	1
193901	4b166771f964a520b8b823e3	Sat Apr 14 10:57:31 +0000 2012	480	1.34036	103.949493	0	1
91098	4baeee64f964a52089e23be3	Sat Apr 14 11:17:15 +0000 2012	480	1.294131	103.858759	0	1
