user_id	place_id	datetime	timezone	lat	lon
221	4d809f63a4e2370457d4b7cc	Sat Apr 07 18:43:56 +0000 2012	480	1.310201	103.803133
2770	4dd33f9852b1f20e680c4a61	Wed Feb 01 21:35:48 +0000 2012	480	1.306929	103.772977
55151	4b7f8ca7f964a520043430e3	Sat Jul 07 14:26:52 +0000 2012	480	1.296744	103.736669
72795	4c31c2a63896e21efb6ee790	Fri Apr 06 18:55:34 +0000 2012	480	1.361223	103.783571
132329	4e862d2d7ee62475b6195f67	Sun Jun 03 09:57:33 +0000 2012	480	1.305276	103.877635
72795	4eedea50722ea7761830338b	Tue Apr 03 20:13:51 +0000 2012	480	1.306075	103.818968
53601	4c039e8f0d0e0f478cc7029a	Thu Nov 01 19:40:14 +0000 2012	480	1.297279	103.759257
122186	4bfa72c58d30d13a9f8e0318	Sun Jul 01 15:14:29 +0000 2012	480	1.30358	103.790413
113460	4bb9da933db7b713c492229a	Tue Sep 04 18:34:51 +0000 2012	480	1.306294	103.908568
48739	4b10ca16f964a520c27523e3	Sun Oct 07 09:51:54 +0000 2012	480	1.303356	103.787199
119018	4eddaef09adfe5cbe3153bb8	Fri Feb 03 15:46:57 +0000 2012	480	1.397597	103.842552
137464	4b5687d0f964a5202a1428e3	Wed Sep 05 17:37:50 +0000 2012	480	1.317789	103.810227
2862	4d5e1f185c39b1f7acffe749	Mon May 07 13:05:52 +0000 2012	480	1.304831	103.755871
25478	4b64e7a2f964a520d9d82ae3	Sat Sep 01 15:21:33 +0000 2012	480	1.302643	103.819153
10071	4bd557da4e32d13a11b3c080	Sun Jun 03 07:03:54 +0000 2012	480	1.300937	103.814082
11135	50821d7de4b0a7491c713c45	Sat Feb 04 06:37:44 +0000 2012	480	1.295122	103.880327
55191	4be65ddebcef2d7f9a2405e5	Sun May 06 17:24:32 +0000 2012	480	1.316049	103.824371
62076	4e9a657df790b2a9194badf7	Wed Feb 01 15:38:49 +0000 2012	480	1.292514	103.939329
59347	4ba8b4edf964a52095e839e3	Sat Jun 02 23:37:39 +0000 2012	480	1.309444	103.8208
29031	4d15a52ecc216ea89dc964d3	Wed Aug 01 10:39:50 +0000 2012	480	1.309279	103.797757
2768	4be573facf200f470b31133c	Sat Jul 07 23:10:07 +0000 2012	480	1.303613	103.757907
50623	4d96b7bf0caaa14332bd7fb3	Sun Sep 02 16:37:52 +0000 2012	480	1.334114	103.801604
126	4b095021f964a520931523e3	Thu Feb 02 07:53:56 +0000 2012	480	1.296193	103.812513
74407	4b18cff2f964a520f3d523e3	Fri Feb 03 10:23:49 +0000 2012	480	1.304262	103.87098
4047	4b7152c1f964a5201e412de3	Wed Nov 07 14:49:42 +0000 2012	480	1.296116	103.91975
39028	4b78b612f964a520eade2ee3	Thu Aug 02 16:47:19 +0000 2012	480	1.296675	103.92931
143	4b52ec0ef964a520a38a27e3	Sat Jun 02 13:47:59 +0000 2012	480	1.308082	103.823363
912	50a4680be4b052be22fd0330	Fri May 04 09:49:59 +0000 2012	480	1.306912	103.926933
157048	4c4b8f7b5609c9b6647c4591	Thu Sep 06 13:31:48 +0000 2012	480	1.292262	103.800967
46185	4ba31924f964a520b12b38e3	Tue May 01 23:47:16 +0000 2012	480	1.363226	103.799654
48739	4b1f21a6f964a520432424e3	Mon Jul 02 09:17:33 +0000 2012	480	1.352009	103.928031
82417	4b095021f964a520931523e3	Sat Feb 04 20:59:19 +0000 2012	480	1.329249	103.795848
41798	4baa46f6f964a5204f5a3ae3	Thu Oct 04 15:40:37 +0000 2012	480	1.305355	103.798872
55151	4bacc787f964a520a60b3be3	Wed Feb 01 12:50:46 +0000 2012	480	1.360443	103.823331
24525	4f634610e4b09612ce762132	Sat Jun 02 13:53:59 +0000 2012	480	1.359266	103.80158
39625	4b60373cf964a52060da29e3	Sun Jun 03 11:41:58 +0000 2012	480	1.296008	103.821842
8029	51c1ade2498e29e856145f5e	Fri Jun 01 06:26:49 +0000 2012	480	1.320852	103.82712
15098	4c3ab4fc17689c74d041aa08	Wed Nov 07 14:45:35 +0000 2012	480	1.335136	103.806733
122186	4b8f5de5f964a520995233e3	Wed Sep 05 16:19:46 +0000 2012	480	1.307974	103.798012
9165	4f7e82d9e4b0f6968ebea3b4	Wed Jun 06 12:27:47 +0000 2012	480	1.305658	103.807659
60853	4f00065fe5faf2869bfb4915	Tue May 01 09:43:28 +0000 2012	480	1.267277	103.935521
53624	4b766999f964a520844b2ee3	Wed Apr 04 15:27:16 +0000 2012	480	1.303111	103.867956
165989	4b0a71d7f964a5201a2423e3	Thu Mar 01 06:18:39 +0000 2012	480	1.304383	103.825222
848	4dd61140fa76ad96d1031fef	Thu May 03 09:29:50 +0000 2012	480	1.308264	103.824394
98104	4d9d5c187958f04de28414fa	Fri Nov 02 17:28:38 +0000 2012	480	1.327239	103.820355
72795	4cc2c641914137048993b655	Sat Sep 01 15:29:30 +0000 2012	480	1.30486	103.801127
39028	4f86b340e4b079949fcca01c	Sun Jul 01 10:43:56 +0000 2012	480	1.329241	103.762325
208110	4cee35110acea35d2674e8ae	Wed May 02 12:32:57 +0000 2012	480	1.355434	103.805712
13358	4bca2b30b6c49c7429f18f91	Wed Jun 06 16:21:54 +0000 2012	480	1.298319	103.827943
18045	4c8259fe6bd49521e137c4d2	Fri Jul 06 12:59:32 +0000 2012	480	1.309237	103.784583
55918	4d1d964cdd6a236a38fc1e38	Wed Dec 05 16:09:56 +0000 2012	480	1.355527	103.785188
221	4f882c79e4b0af04bf4e7df3	Mon Jul 02 16:00:44 +0000 2012	480	1.301481	103.814141
16273	4cc1639e43646dcb55fc448c	Wed Aug 01 12:44:57 +0000 2012	480	1.309761	103.806029
134508	4b6f94d1f964a520c5f62ce3	Tue Jul 03 16:32:52 +0000 2012	480	1.29107	103.825436
984	4b755ba7f964a52010082ee3	Sat Aug 04 11:22:53 +0000 2012	480	1.36118	103.922635
23635	4d0a023d4abf721e5191c65e	Wed Aug 01 15:37:23 +0000 2012	480	1.301173	103.857248
91194	4c5ba6e299ff76b053a0a59e	Thu Jun 07 10:42:34 +0000 2012	480	1.309184	103.815822
848	4b58551ef964a5202e5328e3	Sat Jul 07 15:44:36 +0000 2012	480	1.306615	103.808016
11135	4b30abbef964a520c9fa24e3	Sat Aug 04 18:45:58 +0000 2012	480	1.337062	103.820005
15259	4b1ba4cbf964a52064fc23e3	Fri Feb 03 15:47:10 +0000 2012	480	1.387471	103.799069
56776	4bcd689e0687ef3b11dde0cc	Sun May 06 08:39:52 +0000 2012	480	1.335168	103.810219
53428	4bf510176a31d13ae667962e	Thu Nov 01 18:44:46 +0000 2012	480	1.350328	103.801978
34492	4d3d65f28edf37045b39b9a5	Tue Sep 04 07:40:14 +0000 2012	480	1.304275	103.779939
30163	4b2d8577f964a5204fd824e3	Sat Feb 04 08:48:53 +0000 2012	480	1.306724	103.803652
848	4b29b044f964a5208aa224e3	Sun Sep 02 14:35:57 +0000 2012	480	1.303713	103.918686
848	4c9ed4c3d3c2b60c2487cfbc	Fri Nov 02 15:44:33 +0000 2012	480	1.29509	103.816045
848	50825711e4b0f51bc6121487	Thu Oct 04 14:23:13 +0000 2012	480	1.306112	103.742107
58006	4b05880cf964a5200eae22e3	Fri Aug 03 13:09:45 +0000 2012	480	1.291022	103.922418
90135	50815727e4b0073ffa3dc5aa	Sun Jul 01 23:43:41 +0000 2012	480	1.306037	103.756699
44010	4bb2eef7a32876b0bd3401fe	Thu May 03 10:45:57 +0000 2012	480	1.307807	103.829762
16273	4effc3df6d8642ac2d377904	Tue Jun 05 12:39:56 +0000 2012	480	1.306909	103.802633
50623	4cf9db87dccef04d0706b29c	Sat Feb 04 03:15:09 +0000 2012	480	1.318252	103.820336
18045	4cb043ebc5e6a1cd0794d3f6	Sat Nov 03 12:46:58 +0000 2012	480	1.307116	103.803409
2391	4b058814f964a5206bb022e3	Sat Nov 03 14:55:27 +0000 2012	480	1.306822	103.821808
180802	4b0dc77bf964a520fd4f23e3	Sun Apr 01 21:56:33 +0000 2012	480	1.306905	103.836909
74568	4fc35ad7e4b0117b744ab2e3	Fri Jun 01 14:55:53 +0000 2012	480	1.29788	103.791643
48739	4cebd72c0f196dcb1d165aae	Wed Mar 07 20:36:51 +0000 2012	480	1.376275	103.827202
4678	4b078c59f964a520a3fe22e3	Tue Jul 03 13:26:58 +0000 2012	480	1.359593	103.785928
143	4b6f94d1f964a520c5f62ce3	Sun Aug 05 17:37:18 +0000 2012	480	1.328125	103.820646
39997	4b68c57df964a5200f8c2be3	Thu Feb 02 17:28:46 +0000 2012	480	1.306062	103.798968
18246	4b095021f964a520931523e3	Fri May 04 12:00:52 +0000 2012	480	1.348558	103.85895
848	4b4b0f66f964a520a59126e3	Thu Oct 04 11:59:56 +0000 2012	480	1.305973	103.831013
43391	4b32a70cf964a520f71025e3	Wed Feb 01 14:28:49 +0000 2012	480	1.306254	103.774765
2391	4d383bb80f81b60cca003e3a	Sat Jun 02 12:15:24 +0000 2012	480	1.302847	103.934424
41798	4c384f3e93db0f474f592192	Fri May 04 16:55:46 +0000 2012	480	1.308512	103.820127
41798	4c32bf9f66e40f47bb06c78b	Thu Aug 02 16:46:50 +0000 2012	480	1.307026	103.794991
223574	4d0b52cf6c51a143f075a935	Wed Aug 01 12:11:30 +0000 2012	480	1.321228	103.78732
36723	509a4d4ee4b07f2723adf39e	Wed Feb 01 23:45:47 +0000 2012	480	1.294371	103.915236
55918	4b21d6abf964a520db4124e3	Thu Feb 02 14:38:18 +0000 2012	480	1.306546	103.832855
170494	4d6f6e013a6cf04df9695f79	Sun Sep 02 22:08:49 +0000 2012	480	1.305339	103.805346
8173	4bab1a73f964a5202d953ae3	Fri Jul 06 05:19:56 +0000 2012	480	1.304611	103.831611
13591	4b8eff9ef964a5208c4333e3	Fri Dec 07 23:57:53 +0000 2012	480	1.304939	103.795599
310	4b05880df964a5206fae22e3	Wed May 02 23:50:58 +0000 2012	480	1.308462	103.805051
3199	4b52f5c4f964a520678b27e3	Fri Nov 02 16:37:50 +0000 2012	480	1.39726	103.768536
62004	4cf6482fc020b60c9c2c1f75	Sun Jun 03 11:44:13 +0000 2012	480	1.355402	103.749168
162161	4b529bbdf964a520c48327e3	Sat Aug 04 13:58:53 +0000 2012	480	1.357353	103.805753
111894	4ec3b8d246903b51c41a6bdd	Sat Nov 03 12:00:52 +0000 2012	480	1.305824	103.794329
1011	4b2db7adf964a520c8da24e3	Mon Aug 06 13:57:53 +0000 2012	480	1.336548	103.81245
4860	4e7ea19b6da1103ad24d20f3	Sat Jun 02 12:36:16 +0000 2012	480	1.305234	103.828038
35300	4b0dc77bf964a520fd4f23e3	Wed Feb 01 18:21:48 +0000 2012	480	1.302803	103.81521
10071	4bbd9cbda8cf76b094f7b1fd	Thu Feb 02 09:50:48 +0000 2012	480	1.345826	103.860632
143	4cbc62a6c7228cfa427d23ce	Tue Jul 03 23:28:39 +0000 2012	480	1.290361	103.814947
848	4b32a70cf964a520f71025e3	Thu Aug 02 13:40:15 +0000 2012	480	1.342493	103.79859
24939	4b10ca16f964a520c27523e3	Wed Jul 04 17:58:55 +0000 2012	480	1.305477	103.809535
848	4cee3494d7268cfa3e81c84e	Fri Nov 02 20:49:58 +0000 2012	480	1.307817	103.915397
38520	4fefc7d1e4b036efb403c569	Sun May 06 09:23:52 +0000 2012	480	1.360491	103.836537
848	4c4d0901e906c9282e82523b	Thu Feb 02 16:48:57 +0000 2012	480	1.306404	103.874377
126	4cac8fd8a6e08cfa724dac94	Fri Feb 03 13:37:30 +0000 2012	480	1.302542	103.848331
165989	4b1b9e03f964a5203cfc23e3	Thu Aug 02 17:03:26 +0000 2012	480	1.30499	103.731578
2770	4c99f66b80958cfaae783ed4	Thu Nov 01 13:56:48 +0000 2012	480	1.321359	103.815693
11431	4b39e2d6f964a5206f5f25e3	Sun Feb 05 13:27:56 +0000 2012	480	1.30702	103.807485
8173	4b7e8814f964a52043f12fe3	Sun Sep 02 20:59:58 +0000 2012	480	1.328252	103.811314
25478	4f70b1e4e4b025cbe4bda42a	Sat Feb 04 19:45:57 +0000 2012	480	1.309157	103.799924
310	4b6ba0e3f964a5204e132ce3	Wed Aug 01 01:35:22 +0000 2012	480	1.306612	103.802821
36819	4b642355f964a520d6a02ae3	Fri Jul 06 13:43:56 +0000 2012	480	1.300429	103.819846
37184	4d30fe4eeefa8cfa6c6426b3	Sat May 05 13:43:31 +0000 2012	480	1.292495	103.806546
221402	4b1be531f964a520acfe23e3	Fri Feb 03 14:53:17 +0000 2012	480	1.338446	103.787584
57025	4d27421a8292236a23020ebb	Wed Oct 03 11:49:49 +0000 2012	480	1.302171	103.829104
213450	4c109465a6c19521fd5636dd	Wed Aug 01 19:24:45 +0000 2012	480	1.267704	103.917244
15259	4d35442cf8c9224b2380cad2	Sun May 06 11:48:34 +0000 2012	480	1.35986	103.863388
122186	4dbd4a0ba86e0e98a1f75790	Fri May 04 12:28:30 +0000 2012	480	1.362952	103.923248
2770	4d01980802d0a35d70559a7e	Wed May 02 05:53:55 +0000 2012	480	1.305202	103.817097
63023	4b65850cf964a52025f32ae3	Sat Sep 01 15:15:58 +0000 2012	480	1.271219	103.780951
109825	4b925288f964a5201af233e3	Wed Nov 07 16:39:47 +0000 2012	480	1.381963	103.811372
74138	4b650dfcf964a520b6e12ae3	Sun Nov 04 23:45:50 +0000 2012	480	1.305965	103.808877
13904	4cc3e497c844721e6339e601	Sun May 06 16:47:35 +0000 2012	480	1.301837	103.806812
69904	4bb8429b3db7b7131b31219a	Sun Feb 05 20:20:56 +0000 2012	480	1.30352	103.780993
38520	4cce5d4872106dcba4c5a899	Fri Jun 01 16:40:40 +0000 2012	480	1.317514	103.830513
56776	50a9bc28e4b089c951cfd1ca	Mon Sep 03 15:46:55 +0000 2012	480	1.30686	103.823103
41640	4d64b3411d6b2d435d3d4e17	Tue Feb 07 17:56:54 +0000 2012	480	1.307712	103.914391
122186	4ee213d1469093b9588c86f3	Sun Jun 03 09:38:57 +0000 2012	480	1.308161	103.798276
31672	4b0bcea6f964a520c93323e3	Wed Nov 07 17:06:47 +0000 2012	480	1.267784	103.81381
99087	4de65bfcfa764cf4bedd39de	Wed May 02 12:29:28 +0000 2012	480	1.341284	103.913218
40994	4ba5aee7f964a520bc1b39e3	Sun Sep 02 15:52:42 +0000 2012	480	1.305959	103.801495
2252	4b058814f964a52080b022e3	Wed Jun 06 07:00:39 +0000 2012	480	1.342919	103.813357
6342	4b7f3da7f964a520a12130e3	Sat Jun 02 16:37:48 +0000 2012	480	1.277452	103.799317
3606	4b594c74f964a5205a8428e3	Fri Jun 01 12:32:38 +0000 2012	480	1.305012	103.778587
41798	4b058814f964a5206bb022e3	Fri Sep 07 14:30:23 +0000 2012	480	1.362054	103.813324
122186	50d44466e4b0dfb5ba2d42e9	Fri Jun 01 11:45:49 +0000 2012	480	1.325268	103.921292
221	4eddaef09adfe5cbe3153bb8	Fri Aug 03 15:41:40 +0000 2012	480	1.326822	103.819066
193935	4b5bb91af964a520441229e3	Wed Feb 01 16:20:53 +0000 2012	480	1.359905	103.777437
225576	4ebcb79c61af9815e0d6fd7a	Wed Jun 06 07:13:21 +0000 2012	480	1.293394	103.817885
15439	4dcfb0f222718eed7a57af42	Sun May 06 21:16:50 +0000 2012	480	1.333993	103.766968
221	4e471c15d164155c0def94f9	Wed Oct 03 13:25:48 +0000 2012	480	1.305673	103.794944
140817	4bc830ffaf07a593d670802d	Sun Sep 02 10:33:52 +0000 2012	480	1.296441	103.850479
24939	4eb52029f5b94bd85baaee2a	Sat Jul 07 09:06:57 +0000 2012	480	1.355419	103.934298
118864	50f1ad7be4b0403bd4282e45	Sat Nov 03 23:31:56 +0000 2012	480	1.266861	103.931086
19503	4eb147cbd3e36bac66ef6ea5	Fri Feb 03 14:42:56 +0000 2012	480	1.307847	103.813539
848	4b7a6f81f964a520cc2c2fe3	Sat Nov 03 15:40:59 +0000 2012	480	1.304858	103.794694
50623	503dcb3ce4b02cb326aca0b5	Sun Feb 05 13:40:56 +0000 2012	480	1.307102	103.795002
126	4ce3a625dc1960fc18b4574a	Sun Dec 02 19:57:56 +0000 2012	480	1.321398	103.920913
69904	4ed717617ee53b380f641d19	Wed Apr 04 19:25:58 +0000 2012	480	1.307266	103.828006
157991	4e70e71763655ef4f2e07667	Tue Apr 03 19:39:54 +0000 2012	480	1.303748	103.823356
51533	4b6ecf36f964a5208ecb2ce3	Sat Dec 01 12:39:56 +0000 2012	480	1.30695	103.796234
56776	4ce64f63b99754816e67ef44	Wed May 02 07:54:52 +0000 2012	480	1.295381	103.745325
437	4d19b4c9cc216ea879337fd3	Fri Apr 06 15:40:57 +0000 2012	480	1.305908	103.914113
29651	4b062a5cf964a52060e922e3	Tue May 01 13:43:15 +0000 2012	480	1.319338	103.805793
4678	4b5b09bef964a5202ae028e3	Sat Oct 06 19:34:46 +0000 2012	480	1.340064	103.799515
30163	4b79586df964a52011f52ee3	Sat May 05 10:42:58 +0000 2012	480	1.297169	103.808896
13081	4b506b0af964a520bb2227e3	Fri Mar 02 16:54:57 +0000 2012	480	1.307913	103.807191
122186	4dd4fb9f1f6ec4e0bb85a36a	Wed Aug 01 08:23:52 +0000 2012	480	1.305245	103.835339
1054	4d42bc73946af04dcba90677	Sun May 06 23:56:46 +0000 2012	480	1.302582	103.851984
56776	4b2c0d8ff964a52086c024e3	Tue Sep 04 15:48:47 +0000 2012	480	1.348043	103.776069
188274	4b34192bf964a520032525e3	Sun Oct 07 14:45:50 +0000 2012	480	1.348131	103.927649
848	4f389d67e4b0a1f1981918a0	Wed Jun 06 14:44:42 +0000 2012	480	1.305723	103.793333
122186	4b16fdb2f964a52094c023e3	Tue Sep 04 15:00:46 +0000 2012	480	1.304917	103.810936
27989	4d354823280e2c0f5fbd59bc	Mon Apr 02 12:50:27 +0000 2012	480	1.345279	103.818682
30163	4d0f34eea3d9721e2fc3cdfd	Tue Sep 04 16:51:57 +0000 2012	480	1.309285	103.798785
221	4d288fb5ebacb1f75749f24f	Sat Nov 03 16:53:56 +0000 2012	480	1.306055	103.825779
33557	4b0d7205f964a5207c4823e3	Mon Aug 06 14:42:27 +0000 2012	480	1.290369	103.836563
143	4cc79ca6fa03224b2bb93fef	Sat Feb 04 11:53:26 +0000 2012	480	1.325471	103.827359
62004	4bd3d4c3caff9521dae2d5f0	Sat Nov 03 07:59:48 +0000 2012	480	1.306639	103.865585
53624	4cbad4a34495721eb360527a	Fri Jun 01 12:31:51 +0000 2012	480	1.305228	103.913621
24939	4d0b52cf6c51a143f075a935	Thu Jun 07 15:45:54 +0000 2012	480	1.30433	103.908428
157048	4b762527f964a520d93f2ee3	Sat Feb 04 12:34:35 +0000 2012	480	1.33952	103.825184
53601	4b21d6abf964a520db4124e3	Fri May 04 13:34:18 +0000 2012	480	1.308254	103.803371
30892	50ae28fde4b0062752d48b38	Tue Jun 05 18:48:52 +0000 2012	480	1.306981	103.913186
23992	4c5ba6e299ff76b053a0a59e	Wed Jul 04 15:45:54 +0000 2012	480	1.363014	103.788762
14388	4de65bfcfa764cf4bedd39de	Sat Feb 04 13:49:46 +0000 2012	480	1.308495	103.776695
24939	4e908c3b775bfdaabc618745	Mon Feb 06 14:51:56 +0000 2012	480	1.304368	103.8111
53624	4b529ebdf964a520218427e3	Sun Dec 02 12:51:54 +0000 2012	480	1.305719	103.831407
111894	4b058814f964a5206bb022e3	Fri May 04 15:17:32 +0000 2012	480	1.334774	103.818768
56776	4e1708a218a8ecee9e8394e8	Mon Apr 02 17:37:55 +0000 2012	480	1.362991	103.80068
34229	4b5ae9c8f964a52009da28e3	Wed Feb 01 18:43:55 +0000 2012	480	1.307391	103.773426
34492	4b0bcea6f964a520c93323e3	Thu Jun 07 15:09:50 +0000 2012	480	1.301952	103.815615
53624	4c8992111797236a9d6c5a88	Wed Aug 01 13:34:58 +0000 2012	480	1.305475	103.804203
221	4cd0ea641ac7a1cdac751c92	Tue Jun 05 11:06:27 +0000 2012	480	1.323938	103.800131
72908	4dd9e8b1e4cd37c893e7cc6c	Fri Jun 01 13:28:27 +0000 2012	480	1.303895	103.805459
118864	4de49327cc3fa786ac86ad84	Thu Feb 02 23:51:53 +0000 2012	480	1.306786	103.76177
984	4d6922371b63a1cd57873b2d	Sun Oct 07 12:25:47 +0000 2012	480	1.29384	103.800343
29055	4b812597f964a5205f9830e3	Sat Feb 04 14:43:48 +0000 2012	480	1.305209	103.827635
437	4b70eaa7f964a52031342de3	Wed Jul 04 15:18:55 +0000 2012	480	1.305474	103.839697
8029	4b6d0152f964a52097622ce3	Sat Sep 01 16:09:58 +0000 2012	480	1.322657	103.774547
85698	4b34a673f964a5202c2825e3	Thu Feb 02 15:38:47 +0000 2012	480	1.297322	103.822851
41640	4b53ef37f964a520f8ae27e3	Wed Nov 07 13:27:46 +0000 2012	480	1.320565	103.776179
78157	4dcfb0f222718eed7a57af42	Wed Aug 01 15:45:57 +0000 2012	480	1.306606	103.810117
180802	4b762527f964a520d93f2ee3	Fri May 04 14:29:51 +0000 2012	480	1.321365	103.803548
111692	4b3604d8f964a520b72f25e3	Fri Feb 03 09:59:59 +0000 2012	480	1.305886	103.769779
7541	4cba8b9843ec6dcb4a60a531	Mon Nov 05 16:33:41 +0000 2012	480	1.337694	103.81307
39863	4bb94a12cf2fc9b63373a002	Thu May 03 23:44:36 +0000 2012	480	1.306352	103.830128
4041	4b504548f964a520791f27e3	Sat Jun 02 14:37:17 +0000 2012	480	1.295069	103.812968
41716	4b095021f964a520931523e3	Mon May 07 21:34:18 +0000 2012	480	1.307534	103.815099
17641	4b597beff964a520c38928e3	Fri Apr 06 10:59:50 +0000 2012	480	1.28983	103.827478
4860	4b0d1923f964a520cf4323e3	Sun Aug 05 08:17:11 +0000 2012	480	1.292866	103.834032
99087	4bc00fc12a89ef3bf221f088	Wed May 02 14:35:57 +0000 2012	480	1.305716	103.776416
122186	4c73b5a58efc3704c829167d	Tue Feb 07 08:15:58 +0000 2012	480	1.295172	103.799169
31561	4bc9a58c3740b713f6005f65	Thu Feb 02 13:57:59 +0000 2012	480	1.297455	103.788965
221	4fcc74fde4b0dc277904511c	Wed Feb 01 17:41:48 +0000 2012	480	1.305843	103.807922
50042	4b05880cf964a5200eae22e3	Wed Nov 07 21:26:51 +0000 2012	480	1.304791	103.802111
38133	4fa50470e4b0e4baa2545b74	Wed Jul 04 15:30:57 +0000 2012	480	1.305382	103.822976
86901	4d86243899b78cfa37bcdd1f	Fri Nov 02 17:00:47 +0000 2012	480	1.308257	103.776105
23519	4bd557da4e32d13a11b3c080	Fri Nov 02 15:08:35 +0000 2012	480	1.291559	103.837522
20159	4ca2d9e8d5a2a143e3824490	Wed Nov 07 08:51:26 +0000 2012	480	1.399005	103.804871
94934	4b225e4ef964a520024624e3	Wed Mar 07 14:26:54 +0000 2012	480	1.287899	103.812788
126	4b10ca16f964a520c27523e3	Tue May 01 16:54:55 +0000 2012	480	1.355203	103.809529
90135	4bee6f932c082d7f586c3042	Thu Feb 02 13:40:17 +0000 2012	480	1.291678	103.825068
1054	4cf3263a7e93f04de9fa5669	Mon Aug 06 17:43:59 +0000 2012	480	1.305666	103.796518
40994	4b0bcea6f964a520c93323e3	Tue Feb 07 14:56:37 +0000 2012	480	1.308629	103.796125
