user_id,place_id,datetime,timezone,lat,lon,POI category
848,4cc1639e43646dcb55fc448c,Wed May 08 10:15:17 +0000 2013,480,1.291121,103.830032,food court
75507,4e8ad37acc215b03682d6e88,Wed Jul 11 07:08:13 +0000 2012,480,1.309619,103.844927,yoga studio
74111,4b55d370f964a520b5f127e3,Sun Aug 12 04:26:13 +0000 2012,480,1.301731,103.864705,coffee shop
114154,4bf4f22fed30b713c928f49a,Sat Dec 29 04:21:32 +0000 2012,480,1.319051,103.918195,smoke shop
51349,4cde79f170bba1cda88160c4,Thu Feb 28 12:20:59 +0000 2013,480,1.315412,103.98689,multiplex
183486,4bd94d12e914a5930c2556fa,Mon Nov 12 11:49:04 +0000 2012,480,1.338054,103.96296,coffee shop
92897,4b6d653ff964a520b2742ce3,Sun Dec 16 09:37:13 +0000 2012,480,1.307907,103.857019,multiplex
53658,4b68c57df964a5200f8c2be3,Mon Dec 31 05:59:54 +0000 2012,480,1.278825,103.844483,miscellaneous shop
29462,4b827b2ff964a520bfd430e3,Mon Nov 26 11:01:10 +0000 2012,480,1.310387,103.854365,food court
848,4fed1f4de4b0a516c0c44a27,Mon Nov 26 11:01:10 +0000 2012,480,1.300202,103.972653,miscellaneous shop
252556,4d5233d1e0275481f175b2b6,Sat Apr 28 13:30:55 +0000 2012,480,1.38157,103.933967,chinese restaurant
2126,4b341e41f964a520342525e3,Wed Mar 06 09:33:46 +0000 2013,480,1.33441,103.81846,general travel
119018,4b1c8f65f964a5206c0824e3,Wed Jul 17 11:14:45 +0000 2013,480,1.318788,103.863394,arepa restaurant
8876,4b6039eaf964a520d4da29e3,Thu Aug 09 08:43:36 +0000 2012,480,1.328134,103.856049,asian restaurant
112206,4c675db0e75ac928429cfada,Wed Jan 09 06:33:42 +0000 2013,480,1.297768,103.797724,department store
19031,4c653f903f69c9b6f7a48ad9,Sun Jan 27 13:03:35 +0000 2013,480,1.365785,103.939846,nightclub
157374,4b911562f964a520eca233e3,Sat May 26 02:16:29 +0000 2012,480,1.353723,103.964321,resort
78704,4cef3fb63b03f04d06d43ddc,Thu Sep 06 06:42:41 +0000 2012,480,1.347394,103.901991,fast food restaurant
128967,4c6a0b9eb56e9c74e16dc485,Sun Oct 28 10:46:57 +0000 2012,480,1.331298,103.863211,nightclub
848,4c653f903f69c9b6f7a48ad9,Fri Jan 25 05:03:30 +0000 2013,480,1.299852,103.787849,karaoke bar
43495,4bb9e4957421a593ea1dc340,Wed Apr 18 23:24:47 +0000 2012,480,1.310231,103.855922,coffee shop
984,4ec09f0bd3e3700a5be76497,Fri Jun 01 13:23:22 +0000 2012,480,1.307095,103.840358,lounge
8127,4c6a0b9eb56e9c74e16dc485,Sat Jul 20 11:10:19 +0000 2013,480,1.320919,103.976962,food court
18045,4b949b12f964a5208e7e34e3,Mon Jul 16 07:05:10 +0000 2012,480,1.342575,103.864016,chinese restaurant
158973,4ba7967df964a520fe9f39e3,Thu Dec 27 15:08:40 +0000 2012,480,1.277782,103.833931,resort
121270,4c3ed5206faac9b627bb0e76,Fri Jun 08 14:53:36 +0000 2012,480,1.287431,103.86445,japanese restaurant
154566,4e9ea4939a52cd825cf66c3b,Sun Jul 08 11:19:05 +0000 2012,480,1.374444,103.986655,japanese restaurant
41640,4ec09f0bd3e3700a5be76497,Sun Apr 29 11:20:53 +0000 2012,480,1.281969,103.79499,grocery store
984,4d13ea9b73fc2d4344a4b26c,Mon Apr 08 06:40:14 +0000 2013,480,1.350567,103.904536,steakhouse
3172,4b68c57df964a5200f8c2be3,Mon May 07 10:30:37 +0000 2012,480,1.288407,103.82909,coffee shop
41323,4e9a657df790b2a9194badf7,Mon Nov 12 11:49:04 +0000 2012,480,1.340277,103.93659,japanese restaurant
37170,5136f75be4b0536562e774e5,Sun Apr 22 08:11:35 +0000 2012,480,1.32088,103.865751,chinese restaurant
848,4bb273d835f0c9b68e4bbb83,Fri May 03 07:40:06 +0000 2013,480,1.333206,103.972024,fast food restaurant
125953,4f11bdeae4b0725fec4b2bf9,Mon May 07 06:10:03 +0000 2012,480,1.324773,103.880446,multiplex
4041,4b05880bf964a520f3ad22e3,Fri Apr 27 12:08:46 +0000 2012,480,1.322377,103.845281,clothing store
92897,4b925621f964a520e2f233e3,Mon Apr 09 12:12:07 +0000 2012,480,1.298278,103.867793,breakfast spot
2371,4e7dcc9777c837d97a7afdf4,Sat May 19 09:50:35 +0000 2012,480,1.35004,103.981867,asian restaurant
8876,4b336d63f964a5205b1925e3,Fri Jul 06 15:40:11 +0000 2012,480,1.287588,103.864479,thai restaurant
63847,51e1407a498e6dfbbb4d8ebe,Tue Mar 05 09:24:41 +0000 2013,480,1.333914,103.945085,ice cream shop
44035,4bbdb8868a4fb71329403d9d,Wed Jul 04 11:04:25 +0000 2012,480,1.26402,103.876735,korean restaurant
218184,4e0c18041838fa426ac54376,Sun Dec 23 05:40:30 +0000 2012,480,1.331922,103.868205,gym
174198,4cd3ec1da61c4688d0ecb528,Tue Jan 08 11:59:11 +0000 2013,480,1.315054,103.874152,nightclub
107292,4ef8603cf790731252b0a4e2,Sun Aug 25 04:23:42 +0000 2013,480,1.279307,103.817843,water park
984,4b6ecf36f964a5208ecb2ce3,Wed May 09 06:42:59 +0000 2012,480,1.329066,103.854548,food court
37378,4d7f9d4df635236a6de87c16,Tue Jan 22 01:52:37 +0000 2013,480,1.304072,103.82257,video store
41323,4b8eff9ef964a5208c4333e3,Wed Apr 18 23:24:47 +0000 2012,480,1.305002,103.89285,fast food restaurant
74283,4e4babf9aeb72792c33c34c0,Fri Apr 13 11:48:58 +0000 2012,480,1.336015,103.852565,flea market
37170,4e7ea19b6da1103ad24d20f3,Fri Jan 11 13:48:58 +0000 2013,480,1.317783,103.910938,nightclub
8876,4ef8603cf790731252b0a4e2,Sun Dec 16 09:37:13 +0000 2012,480,1.296506,103.804994,bar
34305,510616a8e4b06b57d486f07e,Sat Mar 30 14:22:09 +0000 2013,480,1.354966,103.956713,french restaurant
37841,4b05880df964a5206fae22e3,Wed Apr 17 04:51:02 +0000 2013,480,1.302625,103.813824,food truck
183033,4c88b26f94f5a0936c99d11e,Sun Jul 08 10:55:41 +0000 2012,480,1.292053,103.91341,grocery store
91936,4f0bac0ce4b02a8da5aa775b,Sat Oct 27 08:44:13 +0000 2012,480,1.302059,103.856662,plaza
34305,4ca9b06c97c8a1cdffcb90a5,Mon Oct 29 11:09:13 +0000 2012,480,1.344172,103.936577,plaza
11135,4b5c470ff964a520652929e3,Wed May 29 08:45:49 +0000 2013,480,1.296013,103.850938,market
232957,4b475118f964a520c02e26e3,Sat Jun 08 11:39:13 +0000 2013,480,1.333965,103.922723,fast food restaurant
74111,50c8afa3e4b0edda9489c3fd,Sun Apr 08 12:25:11 +0000 2012,480,1.293855,103.81838,pizza place
22458,4c88b26f94f5a0936c99d11e,Sun Mar 24 10:46:31 +0000 2013,480,1.308234,103.809143,fried chicken joint
224175,4b1b9e03f964a5203cfc23e3,Tue Jul 03 15:19:44 +0000 2012,480,1.373071,103.917742,electronics store
260918,4efc0ffe49017b4da5592b12,Fri Jan 25 10:49:52 +0000 2013,480,1.34542,103.879771,tea room
23686,4c9b138d775abfb7f80d5067,Thu Mar 07 11:51:57 +0000 2013,480,1.296466,103.877323,food court
44010,4e96d7e077c83a3315932050,Mon Aug 20 06:23:44 +0000 2012,480,1.354779,103.845096,japanese restaurant
71133,4b4feb11f964a520801927e3,Sat Dec 29 16:20:43 +0000 2012,480,1.317568,103.822146,karaoke bar
12608,4bdbf92563c5c9b6cb1b2a68,Sat Mar 30 13:29:02 +0000 2013,480,1.363469,103.849311,park
7532,4b058810f964a52040af22e3,Thu Dec 27 11:18:37 +0000 2012,480,1.324992,103.886349,nightclub
107292,4f16d1e1e4b06c588fdd2faa,Sat Sep 07 13:17:29 +0000 2013,480,1.298185,103.823696,pizza place
18633,4d7b3af034f7721e08ccae25,Sat Dec 15 04:12:10 +0000 2012,480,1.357182,103.850495,smoke shop
78704,4b8f5fe0f964a520c65233e3,Thu Jul 12 11:32:42 +0000 2012,480,1.328547,103.866274,chinese restaurant
11135,4c3719452c8020a127588800,Sat Jun 08 11:39:13 +0000 2013,480,1.334031,103.905207,plaza
73526,4b3c86eff964a520e48425e3,Thu Feb 21 11:18:56 +0000 2013,480,1.295665,103.847429,japanese restaurant
24939,4d7b3af034f7721e08ccae25,Thu Jun 21 15:10:30 +0000 2012,480,1.318279,103.876547,food court
4400,4c3ed5206faac9b627bb0e76,Sat Nov 24 10:35:15 +0000 2012,480,1.36163,103.916525,food court
96714,4b4969b1f964a520606f26e3,Sat May 12 06:33:44 +0000 2012,480,1.291408,103.866817,coffee shop
55191,4d48383a753aa093d776cde0,Sat Apr 21 10:34:30 +0000 2012,480,1.302986,103.831591,japanese restaurant
151,4c675db0e75ac928429cfada,Sat Dec 15 04:12:10 +0000 2012,480,1.322039,103.903441,fried chicken joint
5948,4d314b3b5017a093e50e3e9b,Mon Nov 26 11:01:10 +0000 2012,480,1.261286,103.771956,multiplex
41936,4c653f903f69c9b6f7a48ad9,Mon Dec 31 18:07:10 +0000 2012,480,1.326395,103.941433,bar
86901,4c675db0e75ac928429cfada,Sat Jul 20 11:10:19 +0000 2013,480,1.322421,103.93646,seafood restaurant
164225,4e8ad37acc215b03682d6e88,Sat Oct 27 08:44:13 +0000 2012,480,1.361646,103.968427,karaoke bar
46185,50a9c85ae4b041c0667573da,Wed May 08 05:06:33 +0000 2013,480,1.326421,103.896868,wine shop
46185,4b1b9e03f964a5203cfc23e3,Wed May 29 08:45:49 +0000 2013,480,1.327619,103.878247,chinese restaurant
238389,51e1407a498e6dfbbb4d8ebe,Sat May 12 06:07:33 +0000 2012,480,1.318346,103.818666,fast food restaurant
107135,4b1b9e03f964a5203cfc23e3,Mon May 07 10:30:37 +0000 2012,480,1.32017,103.943024,restaurant
12109,4b70020df964a5202d032de3,Thu Jan 17 10:31:44 +0000 2013,480,1.266353,103.793063,seafood restaurant
29651,4b11258cf964a520667823e3,Sat Oct 27 08:44:13 +0000 2012,480,1.375112,103.872869,tea room
16550,4b475118f964a520c02e26e3,Sun Jun 10 05:59:25 +0000 2012,480,1.31778,103.942053,coffee shop
119018,4c0b9bbb340720a1ed528893,Fri Mar 29 19:11:34 +0000 2013,480,1.261405,103.802938,karaoke bar
322,4b767730f964a520744d2ee3,Sat May 26 07:49:49 +0000 2012,480,1.344157,103.840858,bbq joint
170494,4b763840f964a520cf432ee3,Sat May 26 07:49:49 +0000 2012,480,1.32943,103.900639,wine bar
37170,4c9c7f9f9c48236a71404eee,Sun Nov 18 05:02:01 +0000 2012,480,1.329965,103.926088,steakhouse
221,4b341e41f964a520342525e3,Sun Jun 10 12:23:27 +0000 2012,480,1.29415,103.849846,coffee shop
27836,4bc830ffaf07a593d670802d,Fri Jul 06 09:00:51 +0000 2012,480,1.277096,103.836027,wine bar
170494,503416ffe8891ec5940d61a9,Mon Nov 26 11:01:10 +0000 2012,480,1.32315,103.960307,fast food restaurant
184272,4cd02e88cc839521640a0a98,Mon Jul 09 02:20:25 +0000 2012,480,1.316939,103.859551,food court
107135,4b0d0f76f964a520834323e3,Sun Jun 10 08:02:14 +0000 2012,480,1.34832,103.925682,food court
118435,50a9c85ae4b041c0667573da,Tue Jan 22 01:52:37 +0000 2013,480,1.315551,103.950685,coffee shop
322,4bd3c6b0046076b0a5f37671,Sun Jul 15 13:05:42 +0000 2012,480,1.349839,103.941342,convenience store
207683,512ea316e4b0a28d8b374f64,Tue Dec 04 10:20:52 +0000 2012,480,1.282645,103.802067,arcade
800,4b6a8179f964a52021d72be3,Wed Mar 06 09:33:46 +0000 2013,480,1.387306,103.975903,japanese restaurant
252729,4e5892e8b3ad589d1a2555be,Sat Dec 22 12:20:32 +0000 2012,480,1.325442,103.978711,food & drink shop
51349,4d2534e1b9796dcbd9caa639,Mon Aug 26 06:49:04 +0000 2013,480,1.299234,103.823286,food court
71476,51e1407a498e6dfbbb4d8ebe,Tue Mar 12 10:35:58 +0000 2013,480,1.279243,103.818513,french restaurant
74111,4e0c18041838fa426ac54376,Sat May 19 11:42:47 +0000 2012,480,1.284896,103.855746,grocery store
6305,4b058814f964a52080b022e3,Fri Jun 08 14:53:36 +0000 2012,480,1.321281,103.821155,motel
134992,4bd981f80115c9b6e07b7780,Sun Aug 25 04:23:42 +0000 2013,480,1.302537,103.904018,nightclub
100788,4f0bac0ce4b02a8da5aa775b,Mon Aug 20 06:23:44 +0000 2012,480,1.319116,103.866622,grocery store
111692,4b642f91f964a52019a32ae3,Sun Jun 10 05:59:25 +0000 2012,480,1.277245,103.841783,food court
164312,4ca9b06c97c8a1cdffcb90a5,Mon Oct 29 11:09:13 +0000 2012,480,1.296662,103.796795,chinese restaurant
377,4dd10628b0fb25f6e380d7a5,Fri Jun 01 13:23:22 +0000 2012,480,1.30335,103.826073,coffee shop
248,4b5d70faf964a520235d29e3,Wed May 01 11:16:42 +0000 2013,480,1.299818,103.841933,coffee shop
59403,4ebf5ba14901f56b0dd70f05,Sat Jan 12 12:08:57 +0000 2013,480,1.317655,103.84003,chinese restaurant
437,4b058810f964a52040af22e3,Fri Apr 20 13:16:51 +0000 2012,480,1.302491,103.8298,resort
2371,4b058812f964a520b8af22e3,Sat May 19 09:50:35 +0000 2012,480,1.284924,103.830385,fast food restaurant
125953,4b4969b1f964a520606f26e3,Fri Jun 01 13:23:22 +0000 2012,480,1.31841,103.87437,coffee shop
4029,4e3b503d52b1a04afefc54ee,Fri Apr 13 10:32:58 +0000 2012,480,1.282739,103.803545,coffee shop
848,4c0e101bc700c9b68a41a3dd,Tue Dec 18 04:54:22 +0000 2012,480,1.312645,103.861034,ramen /  noodle house
232957,4e70572aa8098087a00ec69e,Fri May 17 18:29:53 +0000 2013,480,1.288404,103.834756,flea market
23686,4ca82f4444a8224b246e1540,Wed May 16 04:38:17 +0000 2012,480,1.328295,103.876255,nightclub
238295,4b058810f964a52040af22e3,Fri Apr 20 13:16:51 +0000 2012,480,1.287077,103.902605,seafood restaurant
221402,4cc13b6543646dcb5837448c,Sat Dec 08 04:03:11 +0000 2012,480,1.310546,103.875996,bar
183033,4b55d370f964a520b5f127e3,Sat Jun 09 11:11:09 +0000 2012,480,1.376105,103.916078,ramen /  noodle house
157374,4d916a7e270e6ea8d29153ff,Fri Nov 23 09:54:03 +0000 2012,480,1.350631,103.958063,fried chicken joint
58421,50b85523e4b0fa375a81e6ad,Wed Jul 17 11:14:45 +0000 2013,480,1.34768,103.841287,fast food restaurant
53989,4b18f680f964a520c2d623e3,Mon Dec 31 05:59:54 +0000 2012,480,1.302978,103.82569,coffee shop
106250,4ca9e50cd971b1f7d0e122e1,Sun Jun 10 12:23:27 +0000 2012,480,1.303048,103.873506,bar
18034,4b45bb58f964a520ab0f26e3,Mon Nov 12 11:49:04 +0000 2012,480,1.290604,103.831156,pizza place
248,4d00bdf5f160548154b69fea,Thu Apr 12 03:22:28 +0000 2012,480,1.339092,103.921799,food court
75687,4c0e101bc700c9b68a41a3dd,Wed Apr 17 04:51:02 +0000 2013,480,1.317308,103.802012,multiplex
71133,4c6a0b9eb56e9c74e16dc485,Mon May 07 05:35:04 +0000 2012,480,1.353679,103.911461,bar
107485,4b16fdb2f964a52094c023e3,Sat Feb 02 21:03:33 +0000 2013,480,1.310847,103.835873,salon / barbershop
248,4b753a81f964a520dd012ee3,Thu Mar 07 11:51:57 +0000 2013,480,1.320226,103.866484,food court
25181,4ba57475f964a520d30839e3,Wed May 16 04:38:17 +0000 2012,480,1.300731,103.878727,multiplex
18045,4f11bdeae4b0725fec4b2bf9,Thu Mar 07 10:51:39 +0000 2013,480,1.306763,103.807826,gym
51349,4db0eb8e1e729fcc5648eb3a,Sun Mar 24 10:46:31 +0000 2013,480,1.270087,103.783525,multiplex
183033,4cf4acb06195721ebb7553c1,Tue Jul 17 15:08:24 +0000 2012,480,1.339872,103.853084,convenience store
33557,50b253a1e4b0c9aea3e35678,Thu Sep 06 06:42:41 +0000 2012,480,1.333618,103.922963,snack place
102439,4b171e81f964a5209ec223e3,Tue Jun 05 08:26:42 +0000 2012,480,1.313846,103.843071,nightclub
31561,4c9b138d775abfb7f80d5067,Fri Jul 06 07:30:34 +0000 2012,480,1.348857,103.940769,market
41640,4b70020df964a5202d032de3,Mon Dec 03 12:17:13 +0000 2012,480,1.266862,103.805744,chinese restaurant
183486,4fcf1110e4b050742d214ad5,Wed Apr 17 04:51:02 +0000 2013,480,1.303638,103.841377,japanese restaurant
162212,4ebf5ba14901f56b0dd70f05,Wed Apr 17 11:21:52 +0000 2013,480,1.313764,103.849321,multiplex
6342,4b06afa3f964a520a1ee22e3,Sun Dec 23 05:40:30 +0000 2012,480,1.280835,103.842702,bbq joint
224175,4ca82f4444a8224b246e1540,Thu Feb 21 11:18:56 +0000 2013,480,1.256825,103.798082,japanese restaurant
123153,4b4efde5f964a5203bf826e3,Sat Dec 29 04:21:32 +0000 2012,480,1.334628,103.914687,coffee shop
108393,4cf7952fdc40a35da8fb4d54,Sat Jul 28 07:38:33 +0000 2012,480,1.329302,103.830182,nightclub
57025,4b1c8f65f964a5206c0824e3,Sat May 12 06:33:44 +0000 2012,480,1.296719,103.792192,ramen /  noodle house
165003,4c6a0b9eb56e9c74e16dc485,Fri Apr 27 12:08:46 +0000 2012,480,1.357697,103.951246,grocery store
45021,4b4969b1f964a520606f26e3,Tue Oct 23 08:46:23 +0000 2012,480,1.30041,103.853699,light rail
260918,4b8eff9ef964a5208c4333e3,Thu Jun 21 15:10:30 +0000 2012,480,1.279865,103.926311,juice bar
260918,4ca9e50cd971b1f7d0e122e1,Tue May 22 10:41:32 +0000 2012,480,1.280172,103.834996,karaoke bar
203085,4c0f9e85336220a1ef06ce77,Sun Jun 30 16:09:34 +0000 2013,480,1.337561,103.83357,korean restaurant
41640,4ca82f4444a8224b246e1540,Tue Sep 03 07:21:29 +0000 2013,480,1.366559,103.927461,gym
1402,4b5ac904f964a52088d428e3,Thu Aug 09 09:16:29 +0000 2012,480,1.360162,103.947291,cocktail bar
3842,4db1cb6893a06157685da876,Sat Aug 18 15:01:33 +0000 2012,480,1.309977,103.856516,restaurant
4047,4f094fe6e4b07c8f8d0d9d68,Sat Nov 17 06:59:09 +0000 2012,480,1.267531,103.790548,bar
11195,4ff02e96e4b0581584680744,Mon Apr 09 12:12:07 +0000 2012,480,1.289507,103.851417,nightclub
22080,4e7ea19b6da1103ad24d20f3,Fri Apr 27 12:08:46 +0000 2012,480,1.326118,103.91343,dessert shop
78111,4b67b69ef964a520ba5b2be3,Fri Apr 20 11:54:24 +0000 2012,480,1.31997,103.877798,korean restaurant
193935,4ec34e688b8132e083062ef4,Tue May 29 07:18:50 +0000 2012,480,1.294879,103.882261,asian restaurant
17593,50b253a1e4b0c9aea3e35678,Thu Apr 26 06:37:59 +0000 2012,480,1.310249,103.879415,steakhouse
18633,50b85523e4b0fa375a81e6ad,Wed May 08 05:06:33 +0000 2013,480,1.316691,103.853923,grocery store
154566,4b827329f964a5206fd330e3,Wed Jan 09 09:09:06 +0000 2013,480,1.313323,103.875351,coffee shop
73526,4b68c57df964a5200f8c2be3,Sun Oct 28 10:46:57 +0000 2012,480,1.349796,103.919386,food court
171108,4efd31a4775bec6b418aacfd,Sat Jul 14 11:59:20 +0000 2012,480,1.30983,103.875047,other nightlife
36060,4ebc86347bebc23efa0d8d94,Wed Dec 19 08:00:53 +0000 2012,480,1.310458,103.91546,fast food restaurant
89399,4b6d0152f964a52097622ce3,Thu Dec 27 15:08:40 +0000 2012,480,1.332305,103.870535,coffee shop
3785,4bf4f22fed30b713c928f49a,Tue Apr 02 04:32:24 +0000 2013,480,1.288565,103.840481,flea market
45086,4d13ea9b73fc2d4344a4b26c,Fri Apr 27 12:08:46 +0000 2012,480,1.298732,103.807138,yoga studio
238295,4e5b6c837d8b966a15e1f4b6,Sun Aug 12 12:07:35 +0000 2012,480,1.319573,103.888231,coffee shop
11922,4b058814f964a52080b022e3,Sat May 19 13:50:25 +0000 2012,480,1.316156,103.880558,steakhouse
58421,4b6bf5d3f964a520671d2ce3,Tue Apr 17 12:07:17 +0000 2012,480,1.32428,103.884418,ramen /  noodle house
1470,4b6d0904f964a52014642ce3,Thu Apr 26 06:37:59 +0000 2012,480,1.289079,103.850891,smoke shop
170948,4bbdb8868a4fb71329403d9d,Sun Jun 10 09:40:39 +0000 2012,480,1.336154,103.895879,pub
52170,4b74e01df964a5205af62de3,Fri Apr 13 11:48:58 +0000 2012,480,1.254167,103.796512,light rail
86901,503416ffe8891ec5940d61a9,Thu Apr 26 06:37:59 +0000 2012,480,1.345946,103.854842,resort
91183,4b642f91f964a52019a32ae3,Sun May 13 04:43:47 +0000 2012,480,1.342038,103.893229,sushi restaurant
229001,4c0b9bbb340720a1ed528893,Fri Mar 29 19:11:34 +0000 2013,480,1.298246,103.83096,chinese restaurant
121116,4fadc097e4b08885ff10a392,Thu Mar 07 11:51:57 +0000 2013,480,1.336237,103.877779,electronics store
3172,4b1b9e03f964a5203cfc23e3,Fri Oct 26 13:01:08 +0000 2012,480,1.325334,103.923643,coffee shop
70277,4be65ddebcef2d7f9a2405e5,Wed May 15 15:20:25 +0000 2013,480,1.322193,103.888586,chinese restaurant
57025,4e7dcc9777c837d97a7afdf4,Wed Oct 31 16:10:21 +0000 2012,480,1.34169,103.890477,food court
231612,4e86bc57be7b7b8f1ec8a884,Sat May 26 02:16:29 +0000 2012,480,1.334874,103.875001,fast food restaurant
72795,4b9cc0e9f964a520db7936e3,Tue Jan 29 16:11:56 +0000 2013,480,1.265907,103.885792,ramen /  noodle house
11195,4ca82f4444a8224b246e1540,Sun Jul 08 12:09:54 +0000 2012,480,1.308906,103.894567,water park
74111,4b4969b1f964a520606f26e3,Mon Nov 12 06:40:41 +0000 2012,480,1.355034,103.92962,chinese restaurant
55363,4d479b4c564e224b2365d3cd,Sat Dec 22 13:20:18 +0000 2012,480,1.286783,103.836713,cocktail bar
121270,4b502e81f964a5201f1e27e3,Sat May 19 13:50:25 +0000 2012,480,1.260302,103.785695,furniture / home store
36060,4f855860e4b019ac2083ca50,Sat Jun 09 04:06:06 +0000 2012,480,1.298877,103.843319,asian restaurant
198613,4cef3fb63b03f04d06d43ddc,Mon Aug 20 06:23:44 +0000 2012,480,1.340152,103.934475,arcade
260918,4c3ebabc0e0d0f47dcfb157f,Fri May 18 11:33:50 +0000 2012,480,1.385663,103.899521,fast food restaurant
100788,50c1c00fe4b0647771d0f549,Mon Jul 09 02:20:25 +0000 2012,480,1.362945,103.901797,bar
133548,4b3dd0d8f964a520f09625e3,Sat Apr 20 08:49:26 +0000 2013,480,1.259434,103.759613,electronics store
248,4ff7e453e4b038644b9a5000,Sat May 26 02:16:29 +0000 2012,480,1.36507,103.900374,park
4041,4b8261fff964a5201dd130e3,Sun Dec 02 14:19:51 +0000 2012,480,1.299776,103.903064,resort
55191,4cc1639e43646dcb55fc448c,Wed Mar 27 04:16:57 +0000 2013,480,1.323477,103.922938,asian restaurant
71476,4d02411a58245481330a4aac,Mon May 28 04:00:25 +0000 2012,480,1.302375,103.83124,japanese restaurant
119018,4e86bc57be7b7b8f1ec8a884,Mon Dec 10 09:14:37 +0000 2012,480,1.28511,103.821375,japanese restaurant
29462,4b39e7c9f964a520835f25e3,Fri Apr 19 14:30:08 +0000 2013,480,1.290299,103.816036,fast food restaurant
71133,4ef2b1afe5fad15c7a401c00,Sun Jan 27 09:16:21 +0000 2013,480,1.279958,103.890095,ramen /  noodle house
255602,4db3c7fc0437fa536a1d9dc1,Tue Mar 12 10:35:58 +0000 2013,480,1.354747,103.884834,burger joint
75820,4bbdb8868a4fb71329403d9d,Tue Apr 02 04:32:24 +0000 2013,480,1.349343,103.965421,karaoke bar
64051,4ca2d9e8d5a2a143e3824490,Fri Apr 20 13:25:41 +0000 2012,480,1.347093,103.861928,video store
70277,4bd981f80115c9b6e07b7780,Thu Dec 27 11:18:37 +0000 2012,480,1.337555,103.878185,electronics store
38133,4b767730f964a520744d2ee3,Mon Apr 23 10:59:53 +0000 2012,480,1.304635,103.775861,lounge
2978,4b70020df964a5202d032de3,Tue Sep 03 07:21:29 +0000 2013,480,1.352078,103.857091,asian restaurant
134508,4b762527f964a520d93f2ee3,Fri Apr 20 05:13:10 +0000 2012,480,1.386727,103.890715,wine bar
12109,4fed1f4de4b0a516c0c44a27,Sat Dec 29 11:51:28 +0000 2012,480,1.282554,103.81627,electronics store
64513,4c384f3e93db0f474f592192,Sun May 27 03:52:28 +0000 2012,480,1.310009,103.849895,coffee shop
800,4b058814f964a52087b022e3,Sat Jan 26 06:55:40 +0000 2013,480,1.275161,103.908574,resort
14852,4b642f91f964a52019a32ae3,Sun Apr 08 13:53:27 +0000 2012,480,1.336493,103.866904,middle eastern restaurant
