99113	2
93283	7
67874	2
87016	18
255636	16
13554	1
12764	10
37715	11
114613	18
168228	11
235656	16
63113	1
191885	18
77805	13
31581	14
36087	10
25812	4
99727	18
147391	2
2317	13
162311	1
264394	2
100835	16
125953	14
139277	16
114003	8
130907	4
146894	8
19071	1
159705	13
210529	10
145403	14
154158	18
8273	14
191669	18
162282	10
134508	10
139083	9
25808	18
115048	13
8025	7
42793	16
76631	1
143	11
196565	4
149290	13
234307	11
174017	4
97906	10
64150	6
201784	2
24592	4
10082	19
16273	2
1011	9
36271	9
33177	2
40460	11
147028	11
2062	18
467	11
64513	7
7667	2
261274	13
7076	4
67789	9
105636	1
150528	5
88356	8
17593	8
126794	10
203821	18
228676	16
118435	10
114043	4
222998	11
109775	2
140390	15
17641	14
8796	13
2862	15
64335	14
23992	4
54189	18
29748	18
36129	13
36060	1
61854	1
192251	14
3797	11
59342	9
43391	10
209574	7
174532	7
4667	2
142535	9
46639	2
219410	11
61084	11
155178	9
138623	2
254874	9
22458	4
89865	19
102422	18
238510	14
188703	11
6845	11
31380	1
224644	13
211548	7
44271	1
219404	10
76820	1
53214	1
132593	8
141066	8
42177	13
252729	9
3955	9
72738	5
94934	1
80219	9
45019	1
176906	18
10351	19
17745	9
77081	1
80292	11
90634	7
156608	7
102900	9
11063	2
156452	7
172443	11
121270	2
67708	10
54180	7
51349	13
40994	10
257358	14
91183	2
48148	19
226045	14
30328	16
188274	10
118049	18
165003	16
31511	9
93919	2
174465	18
132329	2
70507	10
24939	9
212239	19
69692	11
143564	18
8139	8
50570	9
259232	7
206766	10
177466	7
222321	14
683	18
162809	2
53042	9
13591	16
118605	7
100081	14
29903	13
848	16
179527	2
156352	16
