user_id	place_id	datetime	timezone	lat	lon
111347	4ff91753e4b0a7f7416d13e0	Thu Aug 02 09:50:17 +0000 2012	480	1.291038	103.856009
7177	50dfd892e4b0f216784886a0	Tue May 01 15:53:19 +0000 2012	480	1.301106	103.872403
20159	4b0a7b55f964a520552423e3	Thu Apr 05 09:14:21 +0000 2012	480	1.290828	103.766113
150427	50a9bc28e4b089c951cfd1ca	Thu Jan 05 04:07:07 +0000 2012	480	1.303717	103.840585
219410	4c890b4f94f5a093bcaad41e	Wed Jun 06 05:52:07 +0000 2012	480	1.331118	103.91849
145197	4cb95665dd41a35d2132e1a0	Wed May 02 15:50:10 +0000 2012	480	1.326942	103.853044
17641	4ba709dff964a520d87d39e3	Mon May 07 05:53:56 +0000 2012	480	1.296316	103.868326
26730	4b18f2e6f964a520acd623e3	Sat Oct 06 12:26:33 +0000 2012	480	1.295622	103.843054
1054	4b058814f964a52081b022e3	Tue Oct 02 05:33:35 +0000 2012	480	1.304977	103.858995
984	4b286cb1f964a520489324e3	Sat Apr 07 12:38:08 +0000 2012	480	1.325508	103.864708
19370	4c652f57c74c1b8d1f5ab383	Wed Jul 04 14:26:42 +0000 2012	480	1.294678	103.904192
8568	4b6d42cbf964a520036e2ce3	Thu May 03 17:48:31 +0000 2012	480	1.342333	103.951276
91238	4b205d0af964a520433124e3	Sat Jul 07 05:41:25 +0000 2012	480	1.389151	103.955072
6342	4bdaf32fc79cc9282f5c80e9	Wed May 02 16:06:41 +0000 2012	480	1.317833	103.856546
310	4f7aa675e4b0747c658a9fd1	Tue Apr 03 20:26:49 +0000 2012	480	1.296624	103.975153
29651	4b058814f964a52080b022e3	Sat Mar 03 14:55:40 +0000 2012	480	1.29894	103.863058
19671	4ef99ea26c25c411ed1ec74a	Wed Aug 01 10:58:11 +0000 2012	480	1.299654	103.860944
82921	4b52ec0ef964a520a38a27e3	Wed Apr 04 08:04:49 +0000 2012	480	1.30259	103.829512
150427	4b603f48f964a520bedb29e3	Wed Apr 04 03:34:44 +0000 2012	480	1.324129	103.844225
10194	4ed9e6c58b8173160bb92a5e	Sat Apr 07 12:41:43 +0000 2012	480	1.307908	103.859704
25478	4b3648c5f964a5202c3225e3	Sat Nov 03 16:16:13 +0000 2012	480	1.30149	103.958159
41716	4b793057f964a52060ee2ee3	Thu May 03 12:43:24 +0000 2012	480	1.265008	103.913779
2768	4b8ceee3f964a5204de132e3	Sat Nov 03 12:53:14 +0000 2012	480	1.327619	103.861645
6305	4be54151d4f7c9b66b312520	Thu Nov 01 16:34:09 +0000 2012	480	1.303069	103.862088
13358	4b765d9af964a5209e492ee3	Thu Nov 01 14:33:01 +0000 2012	480	1.299188	103.910252
2770	4b9c93f1f964a520197136e3	Thu Aug 02 11:41:04 +0000 2012	480	1.304434	103.857287
221	4b9eeed8f964a520470b37e3	Thu Dec 06 16:11:06 +0000 2012	480	1.354105	103.864115
26826	4e0489a762842f8f47427f83	Sat Oct 06 07:49:38 +0000 2012	480	1.293206	103.909962
108021	4d5e1f185c39b1f7acffe749	Thu Aug 02 19:22:23 +0000 2012	480	1.310865	103.914109
47295	4e3e7700e4cdab9b9350b1a9	Tue Jan 03 09:25:32 +0000 2012	480	1.355489	103.915992
4239	4b1dbca2f964a5209a1424e3	Wed Jun 06 05:49:09 +0000 2012	480	1.298044	103.855063
105636	4b0eb548f964a520e45923e3	Sun May 06 15:40:55 +0000 2012	480	1.297303	103.812664
74111	4b91d637f964a520bada33e3	Thu Dec 06 04:26:00 +0000 2012	480	1.305706	103.866145
1011	4de87f17e4cd157353f80e28	Tue Jun 05 13:38:04 +0000 2012	480	1.357013	103.84769
15098	4b078c59f964a520a3fe22e3	Wed Jan 04 21:45:00 +0000 2012	480	1.291977	103.865506
60596	4cf232298333224b0d070f8e	Thu Jan 05 23:50:00 +0000 2012	480	1.309286	103.852204
38520	4f91eb5fe4b0780fc582127f	Sat Jan 07 07:21:02 +0000 2012	480	1.36213	103.960723
126	4fa73bc8e4b0fc2afc591db9	Thu Apr 05 10:38:00 +0000 2012	480	1.298806	103.811175
44010	4ba5c898f964a520042239e3	Thu Apr 05 15:38:18 +0000 2012	480	1.306462	103.961303
46185	4eca446c5c5ce271c0c99682	Sun Jan 01 12:28:00 +0000 2012	480	1.306517	103.842395
4678	4b1dbce4f964a5209f1424e3	Sat Jan 07 08:25:02 +0000 2012	480	1.305943	103.856512
51236	511e2e58e4b09d24c3e420fc	Sat Nov 03 12:41:21 +0000 2012	480	1.358962	103.830594
957	4b9a4368f964a52028a835e3	Fri Feb 03 05:29:00 +0000 2012	480	1.317797	103.863241
11160	4b8c7558f964a520cad132e3	Sun Apr 01 07:36:55 +0000 2012	480	1.294175	103.858988
2770	4b110f06f964a520cb7723e3	Sat Apr 07 10:29:32 +0000 2012	480	1.32786	103.872304
88495	4b261068f964a520457824e3	Thu Jan 05 03:16:39 +0000 2012	480	1.29262	103.859983
26131	4bb8a93a7421a5935ff4c140	Sat Jul 07 17:16:08 +0000 2012	480	1.297775	103.842824
126	4bece1753372c928c9fc1014	Tue May 01 16:51:31 +0000 2012	480	1.327073	103.831566
38133	4bc2e991461576b065ee7d32	Thu May 03 11:49:49 +0000 2012	480	1.291109	103.966421
39028	4e2d3b8ffa76bbf847eb4a06	Tue Jul 03 15:11:00 +0000 2012	480	1.303592	103.967847
2391	4e59e39f2271886714fa5d2c	Fri Jan 06 14:11:06 +0000 2012	480	1.335216	103.861577
35841	4b0a71d7f964a5201a2423e3	Thu Jul 05 13:00:09 +0000 2012	480	1.35892	103.862077
437	4bf3785bcad2c9280fe39a99	Thu Apr 05 15:54:15 +0000 2012	480	1.294328	103.967317
164832	4b642355f964a520d6a02ae3	Tue Jun 05 01:15:53 +0000 2012	480	1.302931	103.85483
1470	4d0e09a2e0b98cfa0581df93	Sun May 06 06:28:35 +0000 2012	480	1.302089	103.844702
1470	4c0f9e85336220a1ef06ce77	Sun Jan 01 12:42:45 +0000 2012	480	1.28583	103.864952
2252	4b058818f964a520a2b122e3	Thu Apr 05 02:47:12 +0000 2012	480	1.359999	103.856735
51305	4d5687fdcf1b3704bf4ebf3f	Thu Jul 05 13:35:49 +0000 2012	480	1.30324	103.860288
23222	500b9025e4b0bfba22d6c340	Fri Apr 06 08:53:12 +0000 2012	480	1.294979	103.850604
157991	4b892d46f964a520122132e3	Mon Dec 03 02:42:26 +0000 2012	480	1.331418	103.960841
37378	4be2b0b01dd22d7f7e8894bd	Tue Aug 07 14:37:18 +0000 2012	480	1.361842	103.853799
143	4c2344c799282d7faf5468b0	Thu Jan 05 13:18:24 +0000 2012	480	1.339251	103.863091
14106	50a474f7e4b05d02fc88308b	Wed May 02 18:29:03 +0000 2012	480	1.328732	103.811594
50042	4ede2da5be7be2833c2203e8	Mon Apr 02 14:37:31 +0000 2012	480	1.322459	103.94149
31672	4b2b9a8bf964a5201bb824e3	Sat Feb 04 15:00:02 +0000 2012	480	1.313348	103.8168
848	4f0592ac0aafa1fe513afc3b	Thu Jan 05 12:00:44 +0000 2012	480	1.356976	103.883417
55918	4b5bc65cf964a520731529e3	Wed May 02 10:46:26 +0000 2012	480	1.322855	103.856384
22634	4b2f5a8ff964a520e4ea24e3	Sun Aug 05 13:47:21 +0000 2012	480	1.305134	103.804932
14388	4b56fad3f964a520902128e3	Thu Nov 01 11:22:12 +0000 2012	480	1.268593	103.834145
53601	4d512604d7eaa1431e786f0f	Wed Mar 07 17:48:10 +0000 2012	480	1.347942	103.832269
19370	4b0a71d7f964a5201a2423e3	Mon Jan 02 12:47:46 +0000 2012	480	1.395381	103.957826
3606	4d5e1f185c39b1f7acffe749	Thu Nov 01 12:31:52 +0000 2012	480	1.291497	103.804169
219410	4b55442ef964a5204ee027e3	Sat Jul 07 22:30:03 +0000 2012	480	1.306586	103.951495
117800	4b4daf8af964a520b8d526e3	Thu Jun 07 08:26:12 +0000 2012	480	1.336185	103.838439
4047	4eb147cbd3e36bac66ef6ea5	Sat Jul 07 02:50:01 +0000 2012	480	1.332718	103.861091
53918	4b058814f964a5206bb022e3	Sun Mar 04 00:50:38 +0000 2012	480	1.315858	103.853947
39625	4bbd9cbda8cf76b094f7b1fd	Tue Nov 06 11:37:18 +0000 2012	480	1.310642	103.85459
28120	4ff3ee0be4b048eef66854eb	Thu Apr 05 07:37:06 +0000 2012	480	1.302002	103.867312
6342	4b058818f964a520a2b122e3	Sat May 05 12:20:17 +0000 2012	480	1.270583	103.974405
31561	4b9a4368f964a52028a835e3	Wed Apr 04 10:26:04 +0000 2012	480	1.317313	103.925208
8849	4c2e8a2866e40f470f78c08b	Sat Jul 07 11:47:09 +0000 2012	480	1.391409	103.891696
2770	4ead307830f855f5b3342183	Wed Jul 04 03:26:59 +0000 2012	480	1.308139	103.819033
53624	4b078c59f964a520a3fe22e3	Sun Apr 01 03:47:05 +0000 2012	480	1.307116	103.862474
4041	4b305537f964a520fef824e3	Thu Jul 05 14:12:06 +0000 2012	480	1.288901	103.8623
48739	4bf903af5317a59391aa007f	Thu May 03 12:58:00 +0000 2012	480	1.298952	103.867261
23679	4bbdbc04a8cf76b0ae11b2fd	Sat May 05 10:59:44 +0000 2012	480	1.339409	103.860403
37378	4b0a71d7f964a5201a2423e3	Thu Jun 07 10:43:31 +0000 2012	480	1.297459	103.884558
13081	4ba8b4edf964a52095e839e3	Thu Jul 05 13:00:11 +0000 2012	480	1.318153	103.858949
1011	4d354823280e2c0f5fbd59bc	Wed Apr 04 11:42:05 +0000 2012	480	1.302548	103.919872
15439	4ec493204690b682a3daa006	Mon May 07 10:13:16 +0000 2012	480	1.310723	103.860583
7177	4b975628f964a5200d0035e3	Sat Jun 02 12:44:46 +0000 2012	480	1.343124	103.852971
23222	4b809aebf964a520708030e3	Wed Jul 04 16:30:08 +0000 2012	480	1.294352	103.855074
11431	4bc996e7937ca5933100a692	Thu Mar 01 00:59:12 +0000 2012	480	1.331893	103.81265
37378	4b529bbdf964a520c48327e3	Sat May 05 17:11:03 +0000 2012	480	1.290498	103.853141
40994	4b058812f964a520d7af22e3	Wed Jun 06 12:38:38 +0000 2012	480	1.296367	103.906471
19044	50b758ece4b00359965058a5	Wed Aug 01 15:02:51 +0000 2012	480	1.339971	103.955194
23679	4b793057f964a52060ee2ee3	Fri May 04 13:51:12 +0000 2012	480	1.327873	103.863517
134508	4bc15560f8219c745357b310	Sat Aug 04 17:12:02 +0000 2012	480	1.297225	103.862543
4860	4b8de399f964a520341233e3	Thu Apr 05 15:55:04 +0000 2012	480	1.357878	103.869301
170694	4c2b5f5d77cfe21e3a59b4f1	Thu Jul 05 12:50:45 +0000 2012	480	1.310723	103.865381
78501	4e5b6c837d8b966a15e1f4b6	Tue Jul 03 05:57:00 +0000 2012	480	1.345476	103.868095
7076	4b65850cf964a52025f32ae3	Wed May 02 16:58:05 +0000 2012	480	1.310536	103.855776
90135	4b642f91f964a52019a32ae3	Wed Jul 04 20:51:11 +0000 2012	480	1.303173	103.868134
4402	4ba2f20ef964a520422438e3	Wed Jun 06 04:30:20 +0000 2012	480	1.294958	103.863921
2770	4ba7a153f964a52021a439e3	Thu Apr 05 12:01:47 +0000 2012	480	1.297678	103.87285
4678	51c5f1e3498e0d1d94e821fb	Thu May 03 16:32:43 +0000 2012	480	1.304285	103.968906
41716	51678b50e4b06690b42dbace	Sun Jul 01 16:59:14 +0000 2012	480	1.307247	103.865847
6342	4d187ded1356a0931215e382	Sat May 05 14:35:31 +0000 2012	480	1.357417	103.856666
221	4c54f25b72cf0f4793575ad5	Sun Jul 01 00:37:16 +0000 2012	480	1.290483	103.864584
1470	4e66f43d52b1ca65dbf6175a	Sun Jul 01 11:29:00 +0000 2012	480	1.308636	103.867002
157048	4ffa8ad7e4b054fbabd8c960	Fri Jun 01 01:37:11 +0000 2012	480	1.309493	103.88732
143	4f04fa3593adf931de3e3298	Sat Jun 02 11:29:15 +0000 2012	480	1.297785	103.856596
57025	4cce5d4872106dcba4c5a899	Fri Oct 05 08:28:08 +0000 2012	480	1.281938	103.874588
957	4bc00ad32a89ef3b4b1bf088	Wed Apr 04 12:09:09 +0000 2012	480	1.320821	103.858865
219410	4fd7f799e4b01476c5321f74	Wed Feb 01 04:15:33 +0000 2012	480	1.335618	103.876076
143	4da17dd6c6e96ea849bbc15d	Wed Apr 04 12:07:05 +0000 2012	480	1.292409	103.857644
103495	4bca82ea511f9521b30fb0c7	Thu Aug 02 09:07:32 +0000 2012	480	1.349205	103.8504
4402	4ba45aa6f964a520129838e3	Tue May 01 10:52:39 +0000 2012	480	1.359028	103.852643
137464	4bd24b88046076b054c67371	Fri Jul 06 16:41:26 +0000 2012	480	1.305971	103.846816
26730	4b949b12f964a5208e7e34e3	Wed Jan 04 05:44:22 +0000 2012	480	1.305337	103.799023
62004	4bd130b0caff95210367d0f0	Fri Apr 06 15:39:14 +0000 2012	480	1.315358	103.911869
4860	4badfee5f964a52018793be3	Thu Jan 05 16:51:17 +0000 2012	480	1.341258	103.862092
7659	4c1a11764ff90f4736cf1049	Sat Jan 07 12:16:05 +0000 2012	480	1.317208	103.966754
12764	4fa50470e4b0e4baa2545b74	Thu Jul 05 14:57:17 +0000 2012	480	1.304063	103.852051
103495	4b058814f964a52059b022e3	Sat Dec 01 14:29:48 +0000 2012	480	1.311597	103.972045
60853	4b6d42cbf964a520036e2ce3	Wed Jul 04 14:11:03 +0000 2012	480	1.359953	103.86109
310	4baaea97f964a520b48d3ae3	Wed Nov 07 15:04:04 +0000 2012	480	1.32099	103.87373
60596	4b769af6f964a5201a542ee3	Thu Jun 07 11:12:01 +0000 2012	480	1.361806	103.954839
63554	4b6bf5d3f964a520671d2ce3	Tue Nov 06 13:53:55 +0000 2012	480	1.291853	103.876708
44010	4b7a9255f964a520b1312fe3	Fri Jan 06 20:46:15 +0000 2012	480	1.32546	103.866456
170694	4b1ba4cbf964a52064fc23e3	Wed Nov 07 07:41:08 +0000 2012	480	1.32199	103.824568
90135	4d19b4c9cc216ea879337fd3	Thu Apr 05 07:28:25 +0000 2012	480	1.298445	103.780445
41692	4b107e74f964a520af7123e3	Tue Aug 07 18:23:00 +0000 2012	480	1.300231	103.853744
2391	4b5985f8f964a520178b28e3	Tue Nov 06 10:37:22 +0000 2012	480	1.300939	103.958804
36819	4bff9beac30a2d7f0528111d	Tue Jul 03 17:15:06 +0000 2012	480	1.30097	103.808961
111894	4b0a7b55f964a520552423e3	Thu Dec 06 12:06:53 +0000 2012	480	1.304728	103.954794
4860	4b0725b5f964a52031f822e3	Sat May 05 11:09:01 +0000 2012	480	1.305679	103.869696
88495	4c384f3e93db0f474f592192	Sat May 05 12:17:24 +0000 2012	480	1.333813	103.843641
19044	4b937f4bf964a520064634e3	Thu Apr 05 17:14:49 +0000 2012	480	1.399545	103.868389
3361	4c3b06544565e21e21f8556a	Thu Jul 05 08:24:20 +0000 2012	480	1.303871	103.867158
20528	4ccff5bc2fd9b60c922c7eeb	Sat Apr 07 13:06:26 +0000 2012	480	1.38575	103.847922
8029	4bd6e974cfa7b7138d4128da	Thu May 03 16:26:30 +0000 2012	480	1.3392	103.92846
19441	4c6fe999b3ce224b9c1372c6	Wed Jul 04 12:07:19 +0000 2012	480	1.31739	103.960625
912	4d046a7b30a58cfa67ae9fe7	Sat Jun 02 09:50:41 +0000 2012	480	1.296111	103.912034
121554	4c039e8f0d0e0f478cc7029a	Wed Jul 04 14:47:16 +0000 2012	480	1.287965	103.907227
86901	4ff187eee4b0730ed8d69750	Tue Apr 03 15:30:39 +0000 2012	480	1.322667	103.889638
105636	4fd1530fe4b0b5fdab94a8fc	Wed May 02 17:34:49 +0000 2012	480	1.333768	103.911976
12443	4cbad4a34495721eb360527a	Sat May 05 14:11:53 +0000 2012	480	1.300977	103.954362
2862	4cc95e99d338236a51fca17c	Sun May 06 11:35:06 +0000 2012	480	1.291481	103.864661
121213	4cc3e497c844721e6339e601	Wed Dec 05 02:16:33 +0000 2012	480	1.298985	103.848721
143	4b16fdb2f964a52094c023e3	Thu May 03 10:24:17 +0000 2012	480	1.307834	103.852048
74138	4b4969b1f964a520606f26e3	Wed Jan 04 01:48:01 +0000 2012	480	1.398647	103.881268
19441	4c7899b281bca0939ce4fa14	Wed Feb 01 05:46:51 +0000 2012	480	1.283928	103.848122
74111	4ca9a9ac44a8224b43412340	Wed May 02 14:05:15 +0000 2012	480	1.323869	103.860151
70870	4bed46adbac3c9b69203fee9	Wed Apr 04 06:19:32 +0000 2012	480	1.317352	103.859181
63023	4b1f4e15f964a5205b2524e3	Wed Aug 01 10:23:20 +0000 2012	480	1.356517	103.850069
4029	4cdd032bd549548190ef44b2	Wed Apr 04 17:02:32 +0000 2012	480	1.31549	103.850173
26826	4eccd993754ac92c122532e5	Fri Jul 06 07:51:42 +0000 2012	480	1.306357	103.856594
437	4d2534e1b9796dcbd9caa639	Wed Jan 04 15:40:06 +0000 2012	480	1.326205	103.957481
121554	4d3ac4b6fa736ea8774d198a	Wed May 02 03:55:05 +0000 2012	480	1.396301	103.869195
53624	4c5419a6728920a1888b2e82	Mon Apr 02 07:39:53 +0000 2012	480	1.3178	103.922855
143	4dcdfc86183899ddfac7bf05	Sat Nov 03 11:46:06 +0000 2012	480	1.331369	103.813685
2252	4bb94a12cf2fc9b63373a002	Wed Jul 04 05:43:33 +0000 2012	480	1.295478	103.857596
61138	4ef8603cf790731252b0a4e2	Thu Jul 05 11:51:06 +0000 2012	480	1.330448	103.860576
63554	4f16aa95e4b04b3f087a548e	Wed May 02 11:41:00 +0000 2012	480	1.296688	103.862039
223574	4c9c12ac9975a143b0512fcf	Sat Aug 04 10:34:37 +0000 2012	480	1.323527	103.922755
29055	4b9622e0f964a520ecbd34e3	Thu Nov 01 18:39:10 +0000 2012	480	1.319101	103.808962
34282	4eca6e83be7ba4fc71d9c8a6	Sun Jan 01 01:40:07 +0000 2012	480	1.342716	103.865276
41640	4c300d25213c2d7fca04325d	Fri Nov 02 10:51:06 +0000 2012	480	1.29442	103.878215
8796	4d8abc89d85f3704308b05dc	Sun Dec 02 14:44:02 +0000 2012	480	1.30201	103.971958
41716	4f3e2d0ae4b0638153331641	Mon Apr 02 13:58:14 +0000 2012	480	1.302616	103.847561
69904	4b0a71d7f964a5201a2423e3	Thu Jul 05 10:35:27 +0000 2012	480	1.305253	103.857562
13358	4b0b44bff964a520b42f23e3	Tue Jul 03 18:24:25 +0000 2012	480	1.304628	103.79464
41692	4b641ccbf964a520a69f2ae3	Fri Nov 02 05:22:00 +0000 2012	480	1.305644	103.924845
22634	4b5279f3f964a520167f27e3	Wed Jun 06 12:19:19 +0000 2012	480	1.302143	103.838675
8029	4b0a71d7f964a5201a2423e3	Fri Mar 02 14:13:07 +0000 2012	480	1.292163	103.83298
28120	4f2f8ccee4b062ad2d37cddb	Sat Mar 03 02:38:18 +0000 2012	480	1.307494	103.857313
56776	4b9ddcecf964a52098c036e3	Wed Apr 04 03:47:19 +0000 2012	480	1.320029	103.821466
67265	4b74191ef964a520c7c72de3	Fri Feb 03 11:31:28 +0000 2012	480	1.29292	103.945187
111347	4b860f2ef964a520ec7e31e3	Thu Nov 01 04:38:25 +0000 2012	480	1.29379	103.86513
121116	4ce36a262407a1cda0134ed0	Fri Apr 06 16:55:11 +0000 2012	480	1.295896	103.885105
984	4c384f3e93db0f474f592192	Fri Jun 01 11:37:43 +0000 2012	480	1.296754	103.8561
51305	4d512604d7eaa1431e786f0f	Thu Jan 05 10:05:30 +0000 2012	480	1.322341	103.855025
122186	4b058814f964a52087b022e3	Sat Jan 07 10:54:51 +0000 2012	480	1.298084	103.914664
19441	50b3e368e4b03ac7c737d0fe	Thu May 03 12:26:10 +0000 2012	480	1.297174	103.865117
82417	4b5bb91af964a520441229e3	Wed Jul 04 09:16:11 +0000 2012	480	1.324425	103.963754
111894	4c6f2b6a34443704d462205f	Mon Apr 02 12:42:41 +0000 2012	480	1.292869	103.860237
86901	4b5c4545f964a520382929e3	Mon Apr 02 17:31:49 +0000 2012	480	1.270176	103.844375
5221	4b1fa51bf964a520a82724e3	Wed May 02 01:37:53 +0000 2012	480	1.294851	103.858137
33690	4ee09fc19a52e7f5b8fc73e1	Thu Jul 05 08:08:15 +0000 2012	480	1.357427	103.956588
4860	4b7e8814f964a52043f12fe3	Sun Jun 03 09:08:05 +0000 2012	480	1.304277	103.973476
87944	4b171e81f964a5209ec223e3	Sat May 05 07:26:20 +0000 2012	480	1.341052	103.852746
39028	4f3cd864e4b0f8d7e6bb9adf	Thu Apr 05 12:38:26 +0000 2012	480	1.323676	103.842547
48815	510e43cee4b01a7ac94fc37f	Mon Jul 02 12:38:05 +0000 2012	480	1.305652	103.873878
111347	4c4d0901e906c9282e82523b	Thu Mar 01 13:29:18 +0000 2012	480	1.2916	103.860074
90135	4e22d3b788774a43b777d6af	Thu Jan 05 11:34:08 +0000 2012	480	1.297665	103.956116
170494	4c3419e5452620a1b1ae240f	Thu Apr 05 07:47:24 +0000 2012	480	1.352965	103.95459
17702	4bc844a192b376b0010e513a	Fri May 04 02:34:17 +0000 2012	480	1.318354	103.967753
8029	4c64f38c7451b713eb3f130c	Wed Jun 06 08:36:16 +0000 2012	480	1.329896	103.863789
4402	4b0e9296f964a520985823e3	Thu Apr 05 15:34:08 +0000 2012	480	1.308161	103.860445
53214	4c147cc87f7f2d7fcd0ee168	Wed Jul 04 05:38:00 +0000 2012	480	1.342053	103.864268
143	4d2468970e998cfaafb8233f	Thu Aug 02 01:39:22 +0000 2012	480	1.300673	103.870586
7541	4f16b270e4b03856f587793b	Sat Jan 07 07:38:55 +0000 2012	480	1.313913	103.864847
20159	4bc667acd35d9c74b4c1e23a	Mon Apr 02 13:48:05 +0000 2012	480	1.298446	103.863641
2862	4bc2d98e4cdfc9b65c989621	Fri Apr 06 15:10:00 +0000 2012	480	1.301571	103.922503
34492	4b9eeed8f964a520470b37e3	Tue Nov 06 15:42:00 +0000 2012	480	1.300638	103.956611
40994	4bf903af5317a59391aa007f	Thu May 03 04:54:00 +0000 2012	480	1.295327	103.867353
113460	4b8eff9ef964a5208c4333e3	Tue Apr 03 13:05:14 +0000 2012	480	1.306178	103.854146
50042	4b058814f964a52080b022e3	Sun Aug 05 07:47:23 +0000 2012	480	1.296351	103.838513
39863	4c8f1a6cc865952103180629	Sun Jul 01 12:48:31 +0000 2012	480	1.340066	103.864878
157048	50c2e0fce4b04cc46ce57f6c	Sun Jun 03 16:47:53 +0000 2012	480	1.343197	103.960158
63554	4b34192bf964a520032525e3	Thu May 03 12:33:44 +0000 2012	480	1.318564	103.852069
848	4fddd44fe4b08aca49a95ba8	Thu Aug 02 16:52:10 +0000 2012	480	1.304607	103.851234
64513	4cdf6409c4f6a35d8e50d06c	Sat Jul 07 12:06:11 +0000 2012	480	1.314273	103.94993
15439	4b5ae13df964a52083d828e3	Sat Sep 01 17:46:12 +0000 2012	480	1.33023	103.864489
180802	4b058818f964a520a2b122e3	Sun May 06 05:26:37 +0000 2012	480	1.340947	103.96822
