user_id,cluster
249420,0
225593,0
8849,2
256854,0
199577,0
117356,0
170877,0
82754,0
207683,0
89624,0
225189,0
23936,0
179752,0
210577,0
12109,0
10748,0
103345,0
128591,0
121554,0
98104,0
238748,0
71720,0
3260,0
177466,0
199599,0
264637,0
574,0
1035,2
80339,0
182072,0
210599,0
158618,0
18624,2
156721,0
8029,2
69222,4
18034,0
70501,0
57570,0
94183,0
72391,0
145816,0
86929,0
13081,0
20526,2
191599,0
79585,0
16273,2
55088,0
177478,0
260729,0
166127,0
179775,0
242313,0
69071,0
213450,2
96121,0
47780,0
225670,0
166668,0
4989,4
59382,2
182016,0
103323,0
53214,4
4865,2
54172,0
56030,2
13591,2
37170,2
131467,0
46593,0
245845,0
90216,0
4402,2
147549,0
231612,2
134508,0
70507,0
70511,0
147520,0
69724,0
13131,0
260766,0
216483,0
151188,0
154215,0
166689,0
71134,0
105636,0
25890,0
170921,0
104081,0
139277,0
219404,0
20159,2
199614,2
117080,0
52761,2
173087,0
28903,0
189330,0
118938,0
25808,0
249567,0
24525,2
98121,2
71133,0
125605,0
232144,0
54169,2
33780,0
73096,0
264723,0
8025,0
147570,0
111406,0
245883,0
170948,0
140900,0
182146,0
197056,0
129326,0
110334,0
63023,2
1623,2
136131,0
13764,0
28298,0
12128,0
219410,0
160601,2
3154,3
54180,0
118944,0
134535,0
199731,0
61084,0
6565,2
184543,0
99934,0
85219,0
45037,0
158687,0
132949,0
245909,0
110310,0
25812,2
88752,0
94934,2
78111,0
22975,4
207789,0
3361,0
41759,0
1929,0
98151,0
264807,0
78848,0
96152,0
36678,0
238886,0
3855,4
89652,0
16892,0
25014,0
38921,4
130036,0
166728,0
77397,0
154961,0
23880,0
98159,0
54189,0
86092,0
245950,0
3199,0
140869,0
28084,2
1304,2
16809,2
108010,0
14187,0
93283,0
13358,2
49777,0
175338,0
175340,0
245966,0
74568,0
72423,4
168629,0
61595,0
225700,0
191885,0
48575,0
245985,0
238919,0
27877,0
45166,0
238927,0
151093,0
133948,0
179870,0
134588,0
53224,0
100246,0
127189,0
202453,0
142535,0
6624,0
47227,2
7669,0
134591,0
72427,0
25181,0
260918,0
123037,0
130068,0
229001,0
108021,0
136174,0
109216,0
194504,2
77334,0
44805,2
13115,0
242495,0
8066,0
213576,0
14948,2
89690,0
202455,0
191904,0
71167,2
164768,0
197116,0
170372,0
210759,0
32345,4
63284,0
158592,0
202475,0
166774,0
37184,2
41779,0
100253,0
257124,0
219530,0
13598,0
253389,0
133023,0
2228,4
205172,0
229026,0
26730,0
166784,2
1326,0
133026,0
41160,0
118798,0
207891,0
175370,0
173192,0
77196,0
72276,0
127226,0
184653,0
10521,2
55120,0
957,4
213607,0
71769,0
166789,0
13269,0
177649,0
228279,0
246054,0
12482,4
87863,0
46216,0
101296,0
24045,2
38935,0
45950,0
207836,0
162687,0
52788,0
202237,0
16073,2
38934,0
22446,0
232329,0
144227,0
207931,0
63847,0
213636,0
7087,2
85243,0
202519,0
83628,2
173219,0
119018,2
85251,0
70554,0
235656,0
101306,0
38081,0
113936,2
253482,2
156552,0
210835,0
56573,0
57107,0
213640,0
144247,0
149528,0
18277,0
261005,0
34305,0
73878,2
19914,0
265005,0
197208,2
18633,2
71781,0
164832,2
60596,0
2504,0
59514,0
29748,2
18045,2
202495,0
6509,0
119033,0
63277,0
164843,0
103458,0
92394,0
49801,0
144270,0
197228,0
78157,0
61108,0
144278,2
184445,0
33557,0
160757,0
17641,2
213700,2
74605,0
60490,0
20072,0
171108,0
184726,0
171109,0
222806,0
87016,0
208000,0
210825,0
239089,0
166855,0
192026,0
142627,0
23888,2
60087,2
101275,0
116439,0
78162,2
182327,0
162738,0
50643,0
213719,0
151365,0
102422,2
69904,2
93289,0
5948,4
7177,2
33298,0
130136,0
164870,2
202612,0
127220,0
117718,0
96216,0
147728,0
55138,0
232448,0
92407,0
147717,0
208037,2
249825,0
194637,0
44483,0
2739,0
10032,2
153267,0
2862,2
29467,0
81193,0
110425,0
86171,2
69290,2
95275,0
28914,0
14106,4
41798,2
202640,0
6909,0
182303,0
169014,0
120395,0
109286,0
261186,0
246052,0
36129,0
90501,0
75364,0
226045,0
90629,0
155118,0
226049,0
14680,0
226016,0
47812,0
192111,0
257344,0
106573,0
67438,0
72463,0
3559,0
180049,0
257357,0
87912,0
7035,0
103495,2
242773,0
55151,2
205351,0
53742,4
192131,0
141066,0
83674,0
156937,2
208110,2
114003,0
87051,0
162311,0
61130,0
261248,0
192119,0
3307,0
149617,0
140950,0
117764,0
253599,0
149620,0
102439,0
47826,0
2978,4
87925,0
76783,0
162809,0
171186,2
51349,0
125953,0
79653,0
257358,0
32825,0
9581,0
90632,0
205383,2
219805,0
123153,0
169071,0
94361,0
121753,0
106936,2
232562,0
261274,0
173339,0
257420,0
132971,0
153338,0
17397,0
211016,0
192172,0
239290,0
115263,0
153346,0
137920,2
250047,0
93193,0
61138,0
46639,0
226142,0
189683,0
9111,2
97286,0
222321,0
253761,0
31672,2
147802,2
87944,0
20856,0
232592,0
222998,0
82055,0
145765,0
10486,2
18402,2
47402,0
153359,0
245692,0
184880,0
155178,2
82056,0
164968,0
67468,2
146087,0
84519,0
66214,0
289,4
123172,0
142749,0
50623,0
76811,0
171248,0
89773,0
197408,0
64513,2
114043,0
235954,0
117800,0
109337,0
182492,0
142756,0
200021,0
133157,0
13869,2
48638,0
31452,2
162892,0
192251,0
199907,0
165003,0
123200,0
82883,0
32841,0
101414,2
15565,0
155197,0
120093,0
194861,0
69328,2
142771,0
239386,0
157041,0
78184,2
6541,2
194869,0
12872,2
242981,0
158958,0
36409,0
27098,0
153382,0
213980,0
19569,0
22458,2
87103,0
18164,0
158973,0
246546,0
25178,0
167062,0
85338,0
38114,0
205526,0
246565,0
236076,0
229448,0
37802,0
30794,0
55180,0
34315,0
53779,0
257654,0
200194,0
223128,0
19441,0
100412,0
134846,0
226221,0
7667,0
76820,0
180238,0
16460,2
42027,0
253985,0
57172,0
246617,2
124620,2
42793,0
37841,0
87991,0
149766,0
253993,2
136436,0
160998,0
223095,0
155279,0
239425,0
296,2
38585,0
88010,0
55191,4
6791,2
178015,0
96344,2
264306,0
104774,2
205567,0
208384,0
16581,2
22320,4
2371,4
32621,2
1256,4
30163,0
68106,0
134879,0
82921,0
19579,0
28120,2
111692,0
31004,0
211221,0
161035,0
239480,0
144520,2
66263,0
60831,0
100444,0
63938,0
169220,0
79003,0
130318,0
232813,0
3349,4
121908,0
29140,0
144530,0
226436,0
97359,2
178074,0
1164,4
36723,0
33591,0
89811,0
65679,0
70022,0
128939,0
124671,0
265707,0
232929,0
123259,0
65695,0
149607,0
157048,0
220176,0
16550,0
77520,0
116605,0
49607,0
246778,0
108262,0
229640,0
232957,0
95427,0
128959,2
236301,0
6067,4
200368,0
114154,0
217223,0
82971,0
112947,0
128967,0
220219,0
89865,0
128968,0
26006,0
41091,0
24864,4
55210,0
134902,0
76143,0
32629,4
195117,0
43495,0
197642,0
195121,0
88976,0
112941,0
250345,0
197727,0
195027,0
173680,0
56681,2
214248,0
38133,2
233036,0
257942,0
205748,2
157242,0
246876,0
192258,0
3524,0
90634,0
141300,0
175856,0
4000,0
171433,0
90754,2
42177,0
19690,0
82985,0
221735,2
203085,0
133329,0
148024,2
8568,2
88844,0
97906,0
253264,0
120589,0
243225,0
41534,2
110626,0
30378,4
139680,0
14502,0
231050,0
117969,0
165259,0
104833,0
117968,0
94513,0
79052,2
151732,0
265946,0
258051,0
182818,0
30543,0
220359,0
76165,0
65124,0
208656,0
110636,0
105946,0
107135,0
200522,0
126196,0
57732,0
195236,0
120671,0
250710,0
6342,2
171577,0
236509,0
175962,0
163215,2
4119,4
48263,2
89905,0
9165,0
192640,0
3209,0
79065,0
51533,0
148118,0
19222,4
103700,0
220441,0
211548,0
8490,0
197893,0
75507,0
54295,0
239984,0
125956,0
134992,0
33013,0
122029,0
211560,0
143019,0
266091,0
223574,2
131923,0
86347,0
27236,2
157374,0
197814,0
266112,0
236590,0
171635,0
262147,0
220461,0
4239,2
39625,0
848,2
60712,0
5307,0
203272,0
83819,0
243596,0
205931,0
211555,0
220493,0
197930,0
243608,0
254574,0
99511,0
143069,0
165359,0
240049,0
179527,0
236643,0
1014,0
138227,0
74792,2
43166,0
44557,2
163304,0
10530,0
195375,0
5845,0
151852,0
108393,2
9860,0
178368,0
195402,2
2390,0
3519,0
118049,2
197870,0
61750,0
63360,2
15757,2
182965,0
250880,0
163330,0
94569,0
103741,0
109573,0
16746,0
150050,0
8780,0
52438,2
46324,0
16288,0
39028,0
157394,0
247278,0
14355,4
80605,0
165425,0
208888,0
197980,0
25593,0
123439,0
22608,4
262328,0
2135,4
80609,0
5358,0
39997,2
114298,0
183033,0
203457,0
79510,0
176132,0
5276,0
233489,0
151,0
55249,0
258489,0
266204,0
206121,0
109603,0
178435,0
233512,2
12608,0
5511,4
180736,0
10337,0
123495,0
200811,0
214730,0
109609,0
133548,0
153836,0
127737,0
39315,4
141426,0
93620,0
31728,0
105361,0
236869,0
176201,0
254874,0
72632,0
243925,0
211862,0
11160,2
111894,0
21051,0
174017,2
144834,0
187922,0
122134,0
180802,0
214796,0
96539,0
79128,0
83083,0
206211,0
104983,0
87305,2
153883,0
90005,0
50740,2
74111,0
107292,0
254976,0
89122,0
12019,0
173022,0
195623,0
71992,0
29568,0
86422,0
266683,0
126363,0
200954,0
111935,0
206293,0
123556,0
122186,0
39037,4
217837,0
130642,0
266723,0
82282,0
40994,0
3985,0
907,2
93647,0
20331,0
75575,0
163337,0
107315,0
220915,0
155730,0
57286,0
80646,0
122205,0
155736,0
160621,0
230506,0
198313,0
45284,0
64051,0
171923,0
217913,0
49930,0
230552,0
34837,2
176370,0
7751,4
240584,0
183306,0
3364,0
683,0
92735,0
155770,0
221004,0
203757,0
233890,0
150228,0
108510,0
