103345	139
18034	139
108393	139
57286	139
78564	138
56896	138
13323	138
114154	138
76165	138
47580	137
100822	137
78571	137
95885	137
4068	137
26711	137
56030	137
98159	137
25178	137
13598	137
63847	137
83628	137
101414	137
34315	137
80605	137
75687	136
105198	136
107741	136
60490	136
81913	136
109216	136
73878	136
106370	135
99087	135
94114	135
57570	135
98121	135
88752	135
54189	135
108010	135
109286	135
106936	135
107485	134
14852	134
13409	134
121464	134
96216	134
82921	134
111894	134
62409	133
121116	133
113460	133
98846	133
121211	133
13826	133
42300	133
98033	133
118864	133
92394	133
123200	133
103700	133
107315	133
77805	132
95766	132
60881	132
105493	132
2234	132
107935	132
89690	132
119018	132
80609	132
87305	132
21418	131
122331	131
31758	131
125515	131
50041	131
98104	131
110310	131
118944	131
83674	131
42027	131
30163	131
117018	130
88495	130
98776	130
117522	130
118938	130
130136	130
96539	130
58342	129
54926	129
51677	129
44382	129
47153	129
106718	129
127220	129
124671	129
98734	128
101196	128
18402	128
104774	128
111692	128
65679	128
86347	128
45284	128
60853	127
78593	127
114855	127
19787	127
120395	127
89122	127
48380	126
113421	126
108848	126
122764	126
116260	126
115048	126
98151	126
78848	126
101296	126
97359	126
85698	125
120026	125
3361	125
102422	125
47402	125
5307	125
122205	125
117088	124
109825	124
114754	124
52185	124
92407	124
103495	124
124620	124
89811	124
122186	124
93919	123
1495	123
76783	123
123556	123
121168	122
89399	122
80219	122
140757	122
85219	122
141066	122
37802	122
96344	122
112947	122
50828	121
100835	121
23992	121
61491	121
94569	121
67113	120
126674	120
121218	120
72738	120
139020	120
31581	120
19690	120
109609	120
101860	119
145229	119
140609	119
34530	119
70484	119
131467	119
63023	119
67468	119
63938	119
110957	118
53467	118
122631	118
78704	118
121338	118
95044	118
139174	118
70511	118
137920	118
133548	118
123717	117
128076	117
58434	117
68427	117
138816	117
7076	117
44271	117
122431	117
72427	117
90634	117
104983	117
119660	116
58912	116
3172	116
127046	116
85731	116
54172	116
54169	116
100246	116
147802	116
117800	116
136436	116
107292	116
118368	115
110989	115
138678	115
91194	115
62656	115
102439	115
121753	115
17397	115
30543	115
118049	115
154135	114
104049	114
135576	114
134059	114
12390	114
119932	114
125637	114
147728	114
79653	114
128959	114
16746	114
12019	114
108510	114
126476	113
125208	113
14139	113
86904	113
128591	113
116439	113
155118	113
117764	113
103741	113
155730	113
92890	112
72908	112
116092	112
72791	112
89526	112
156521	112
111371	112
121554	112
44483	112
60831	112
110626	112
12608	112
144834	112
82310	111
112098	111
138603	111
53042	111
51280	111
128194	111
132499	111
85783	111
2062	111
59952	111
48954	111
50117	111
104443	111
3260	111
160621	111
134591	111
115263	111
151852	111
109573	111
41607	110
140146	110
99819	110
161879	110
157991	110
20385	110
105475	110
134508	110
147570	110
130036	110
130068	110
34305	110
149620	110
12872	110
83083	110
2108	109
154193	109
121082	109
96788	109
152473	109
19522	109
140817	109
147549	109
10521	109
149617	109
79003	109
68331	108
104055	108
106453	108
85007	108
164172	108
21990	108
169071	108
169220	108
140074	107
126525	107
146894	107
90256	107
98971	107
106609	107
118435	107
41759	107
13131	107
94934	107
154961	107
57367	106
127996	106
150427	106
157878	106
150491	106
108728	106
161866	106
123988	106
31511	106
132593	106
137464	106
85101	106
136174	106
165003	106
128967	106
93620	106
135418	105
75741	105
156235	105
145438	105
140551	105
67281	105
64349	105
57025	105
18473	105
173192	105
113936	105
57107	105
114003	105
64051	105
171923	105
71476	104
20509	104
154420	104
159969	104
86754	104
61930	104
166609	104
144227	104
119033	104
144278	104
155178	104
111935	104
91049	103
146995	103
125516	103
119916	103
18624	103
162311	103
171186	103
174198	102
90135	102
37305	102
137248	102
131069	102
174670	102
85890	102
128238	102
126928	102
99041	102
113557	102
139083	102
156649	102
179775	102
166789	102
164832	102
10486	102
6541	102
87991	102
89865	102
128968	102
131923	102
127737	102
112206	101
179128	101
56295	101
77930	101
6565	101
184653	101
157041	101
76143	101
173680	101
153836	101
117085	100
125255	100
106404	100
91238	100
61928	100
100788	100
8127	100
182016	100
96121	100
85251	100
153359	100
123259	100
165259	100
171635	100
82282	100
15439	99
174534	99
29462	99
121213	99
128235	99
118605	99
181559	99
10585	99
169014	99
142749	99
61750	99
71992	99
59342	98
176806	98
28042	98
77196	98
91257	98
174870	98
179752	98
47227	98
97704	97
145144	97
174532	97
165989	97
150369	97
186796	97
164571	97
2504	97
171577	97
163215	97
153883	97
190717	96
132329	96
27362	96
78766	96
104441	96
166668	96
73096	96
54180	96
142756	96
195236	96
180802	96
188354	95
148677	95
154286	95
64278	95
90216	95
108262	95
195117	95
123439	95
180736	95
122134	95
79128	95
40994	95
155914	94
196036	94
130907	94
125224	94
150541	94
140390	94
84069	94
174836	94
135852	94
11655	94
189223	94
149309	94
166784	94
184726	94
166855	94
134846	94
134879	94
175962	94
186055	93
48415	93
168228	93
10957	93
179347	93
170699	93
202218	93
202475	93
123153	93
97286	93
142771	93
76820	93
148118	93
197930	93
79510	93
176132	93
130642	93
183306	93
135375	92
150355	92
176562	92
204008	92
178914	92
121067	92
89315	92
150528	92
121270	92
179388	92
164312	92
156452	92
175338	92
197228	92
171108	92
202612	92
157048	92
120671	92
198313	92
203821	91
195938	91
198613	91
170161	91
207010	91
193721	91
4264	91
170494	91
142250	91
105512	91
129909	91
67190	91
210577	91
28903	91
151365	91
78184	91
175856	91
126196	91
203272	91
212275	90
190754	90
34376	90
172431	90
201609	90
212899	90
136131	90
77397	90
175340	90
108021	90
202640	90
205351	90
149766	90
160998	90
33591	90
77520	90
104833	90
15757	90
211862	90
201191	89
141764	89
115846	89
115870	89
147028	89
69692	89
154566	89
102166	89
216264	89
105592	89
182072	89
59382	89
216483	89
151188	89
201311	88
185935	88
143564	88
61979	88
209891	88
179236	88
209888	88
166303	88
196661	88
91936	88
86902	88
162687	88
7087	88
128939	88
3524	88
195402	88
176370	88
206604	87
100781	87
156033	87
148763	87
199131	87
164225	87
159859	87
196565	87
140557	87
145604	87
90419	87
91420	87
210759	87
195121	87
208656	87
107135	87
178368	87
217837	87
221004	87
224175	86
170058	86
212484	86
154310	86
193663	86
215706	86
179441	86
202129	86
134535	86
164768	86
74605	86
184880	86
200194	86
195027	86
192258	86
141300	86
88844	86
182965	86
174017	86
155770	86
136926	85
96736	85
145185	85
94912	85
221896	85
13173	85
95038	85
89553	85
168398	85
80339	85
160601	85
194504	85
106573	85
208110	85
164968	85
158973	85
121908	85
82985	85
220493	85
60712	85
183033	85
112117	84
54464	84
188471	84
231609	84
105413	84
118695	84
34987	84
166728	84
133157	84
123172	84
223095	84
86422	84
93647	84
209590	83
212610	83
174642	83
228596	83
140900	83
182146	83
213700	83
180238	83
116605	83
197727	83
65124	83
185934	82
227689	82
74946	82
176906	82
117331	82
193935	82
70133	82
143888	82
179335	82
62076	82
95096	82
219221	82
73775	82
97082	82
111406	82
197208	82
28914	82
236076	82
211221	82
88976	82
150435	81
198649	81
201430	81
181371	81
94759	81
122487	81
210163	81
199541	81
213336	81
132877	81
179735	81
86929	81
213450	81
46216	81
194637	81
147717	81
226045	81
232562	81
153338	81
235954	81
144520	81
232929	81
54295	81
163304	81
165425	81
21051	81
126363	81
233890	81
244491	80
240909	80
221362	80
241143	80
224644	80
191115	80
163814	80
166153	80
126794	80
204504	80
135827	80
234163	80
149113	80
216053	80
238389	80
166559	80
194276	80
33443	80
199731	80
101275	80
75364	80
192119	80
239290	80
211548	80
206121	80
129438	79
209574	79
95782	79
145197	79
221402	79
88356	79
221440	79
234374	79
209842	79
30720	79
18733	79
149290	79
156937	79
87051	79
192172	79
42177	79
133329	79
97906	79
200811	79
141426	79
93761	78
115804	78
114600	78
248418	78
107530	78
158281	78
204615	78
67874	78
212913	78
225281	78
111347	78
53658	78
225420	78
222303	78
241433	78
235241	78
210529	78
189330	78
207789	78
238919	78
134588	78
127226	78
149528	78
109337	78
194861	78
253985	78
5276	78
907	78
234049	77
193360	77
132372	77
141931	77
231043	77
44312	77
181433	77
162054	77
224842	77
188274	77
138926	77
215831	77
221956	77
110150	77
156472	77
77191	77
181228	77
55120	77
100412	77
246617	77
205567	77
205748	77
221735	77
243225	77
90005	77
203757	77
259167	76
118349	76
218177	76
234135	76
234158	76
251854	76
193368	76
148889	76
140431	76
207076	76
252556	76
150932	76
238748	76
210599	76
8025	76
245883	76
110334	76
219410	76
36678	76
123037	76
133026	76
175370	76
213636	76
226049	76
242773	76
162809	76
254574	76
236869	76
254874	76
221167	75
248000	75
248072	75
248188	75
212439	75
212442	75
228036	75
188703	75
160232	75
174879	75
132207	75
252729	75
174478	75
191607	75
71720	75
231612	75
232144	75
245966	75
202455	75
232329	75
47812	75
257654	75
144530	75
232957	75
157242	75
236590	75
165359	75
178435	75
240807	74
255377	74
181170	74
201357	74
237516	74
237604	74
174465	74
58421	74
188599	74
231218	74
201693	74
234595	74
215871	74
228279	74
68446	74
135491	74
202028	74
86739	74
256620	74
168665	74
69808	74
72276	74
253599	74
205383	74
173339	74
167062	74
243596	74
157394	74
198469	73
259162	73
159705	73
185841	73
234093	73
218184	73
237691	73
154382	73
4774	73
174407	73
156352	73
110087	73
201901	73
150926	73
156608	73
162161	73
196928	73
213352	73
132949	73
166774	73
205172	73
71769	73
213640	73
265005	73
210825	73
232448	73
261186	73
72463	73
253761	73
130318	73
220176	73
49607	73
265946	73
83819	73
178865	72
119692	72
172258	72
10672	72
251944	72
157990	72
89442	72
125172	72
31165	72
53390	72
210546	72
264637	72
166127	72
238927	72
257124	72
85243	72
250047	72
192251	72
246546	72
178015	72
229640	72
236301	72
148024	72
8490	72
46324	72
187922	72
255389	71
195978	71
234251	71
67045	71
263879	71
142283	71
150957	71
216140	71
256854	71
94183	71
245845	71
219530	71
51349	71
219805	71
171433	71
223574	71
92735	71
221155	70
115810	70
231050	70
206766	70
204095	70
201230	70
6147	70
87514	70
160042	70
252664	70
124258	70
256717	70
264523	70
145816	70
38935	70
210835	70
162738	70
257358	70
57732	70
247278	70
159845	69
59831	69
196302	69
248637	69
238028	69
249015	69
152374	69
83197	69
60830	69
238886	69
207836	69
253482	69
19914	69
14680	69
139680	69
217913	69
259218	68
244459	68
259256	68
85692	68
170166	68
141969	68
133948	68
99727	68
241598	68
245136	68
244922	68
17593	68
238510	68
204737	68
249420	68
156721	68
166689	68
78111	68
25014	68
9581	68
242981	68
134992	68
41964	67
263249	67
26489	67
234307	67
183893	67
85872	67
184060	67
161989	67
97963	67
158618	67
170921	67
90501	67
3307	67
114043	67
265707	67
82971	67
250710	67
205931	67
197870	67
240049	67
8780	67
161739	66
224441	66
163839	66
165956	66
164055	66
174756	66
212858	66
111241	66
210119	66
142110	66
166540	66
225576	66
7153	66
20526	66
70507	66
197056	66
129326	66
197116	66
229026	66
184445	66
3559	66
232592	66
145765	66
89773	66
239386	66
36409	66
114298	66
208888	66
254976	66
220915	66
230506	66
259148	65
138564	65
41001	65
263302	65
241154	65
67085	65
227953	65
77891	65
199386	65
65506	65
235091	65
140638	65
118400	65
176875	65
260729	65
99934	65
45950	65
160757	65
208037	65
110425	65
82055	65
197408	65
179527	65
155279	65
178074	65
117968	65
262147	65
230552	65
84059	64
115688	64
212933	64
193664	64
59018	64
221876	64
174983	64
238460	64
260366	64
139145	64
249389	64
225593	64
12109	64
219404	64
33780	64
264807	64
168629	64
81193	64
226221	64
253993	64
246778	64
214248	64
182818	64
239984	64
203457	64
109603	64
173022	64
33914	63
41303	63
256183	63
188795	63
157944	63
100081	63
213103	63
72289	63
235078	63
140823	63
242313	63
222806	63
7035	63
257420	63
93193	63
189683	63
220219	63
266112	63
266683	63
237442	62
117078	62
152322	62
263258	62
156078	62
259878	62
55783	62
244730	62
199195	62
147368	62
207520	62
101029	62
196854	62
199577	62
199614	62
86092	62
213576	62
149607	62
217223	62
200522	62
125956	62
233489	62
151	62
243925	62
34837	62
221305	61
215409	61
46881	61
135822	61
249329	61
256639	61
10968	61
225670	61
225700	61
158687	61
242495	61
170372	61
100253	61
61108	61
211016	61
162892	61
246565	61
226436	61
266723	61
209386	60
201374	60
9975	60
104079	60
256220	60
162282	60
86730	60
235239	60
177434	60
184543	60
6624	60
164843	60
32825	60
94361	60
171248	60
53779	60
100444	60
105946	60
55249	60
195623	60
186027	59
248440	59
191064	59
234298	59
179429	59
188359	59
170694	59
256587	59
228676	59
574	59
147520	59
170948	59
245950	59
144270	59
125953	59
65695	59
5358	59
206293	59
119623	58
227594	58
215286	58
101864	58
75686	58
204298	58
150406	58
65349	58
13547	58
43668	58
260347	58
194150	58
238369	58
172886	58
112416	58
245598	58
207522	58
191669	58
213330	58
245690	58
199599	58
235656	58
192026	58
200368	58
246876	58
117969	58
220461	58
211555	58
262328	58
233512	58
167825	57
169979	57
138623	57
141897	57
259687	57
188256	57
37968	57
241828	57
81046	57
186395	57
139277	57
23880	57
202495	57
239089	57
182327	57
164870	57
117718	57
2739	57
153267	57
158958	57
134902	57
112941	57
120589	57
1014	57
250880	57
176201	57
150228	57
122278	56
212239	56
10887	56
161755	56
174313	56
99807	56
102137	56
185906	56
224598	56
162184	56
24109	56
124238	56
119723	56
140869	56
71134	56
249567	56
191904	56
67438	56
90632	56
222321	56
82883	56
213980	56
232813	56
203085	56
94513	56
157374	56
45986	55
123770	55
19030	55
109811	55
152304	55
170401	55
179397	55
172443	55
260238	55
196319	55
142258	55
47167	55
92897	55
186852	55
93283	55
41160	55
246054	55
261274	55
132971	55
197814	55
220359	55
200954	55
255497	54
263427	54
150404	54
73636	54
259818	54
221847	54
124075	54
91021	54
238295	54
210292	54
156213	54
117356	54
225189	54
104081	54
117080	54
245909	54
89652	54
1326	54
173219	54
182303	54
246052	54
18164	54
153382	54
99511	54
29568	54
87480	53
126532	53
4095	53
5607	53
147131	53
218206	53
31774	53
193511	53
78479	53
85717	53
256594	53
237558	53
95275	53
257344	53
155197	53
87103	53
233036	53
257942	53
143019	53
258489	53
105361	53
183486	52
172138	52
150430	52
114613	52
241341	52
227585	52
193901	52
53057	52
199279	52
143461	52
154158	52
142319	52
68293	52
125605	52
212595	52
10474	52
64335	52
264394	52
224795	52
179676	52
53224	52
14187	52
71781	52
6509	52
199907	52
120093	52
243608	52
2390	52
16288	52
266204	52
155736	52
251770	51
75704	51
241640	51
218768	51
196885	51
25808	51
253264	51
48575	51
260918	51
213607	51
22446	51
156552	51
192131	51
239425	51
208384	51
197893	51
237343	50
37073	50
206976	50
204187	50
255445	50
174442	50
34417	50
138849	50
172378	50
63664	50
181822	50
122616	50
249134	50
25572	50
225447	50
81821	50
10082	50
99113	50
93224	50
207683	50
177466	50
260766	50
142535	50
253389	50
261005	50
171109	50
208000	50
249825	50
192111	50
20856	50
245692	50
223128	50
122029	50
3519	50
123495	50
214730	50
198384	49
255839	49
228249	49
93959	49
260177	49
27038	49
238494	49
8876	49
158592	49
69071	49
56573	49
257357	49
222998	49
19569	49
88010	49
258051	49
110636	49
138227	49
31728	49
123725	48
255636	48
60896	48
241179	48
263575	48
241565	48
218421	48
170877	48
1929	48
179870	48
118798	48
177649	48
202237	48
207931	48
59514	48
153346	48
66214	48
182492	48
220441	48
211560	48
266091	48
163330	48
683	48
259232	47
193361	47
145403	47
157873	47
43932	47
210217	47
264102	47
212882	47
248210	47
186656	47
218285	47
70461	47
46391	47
25890	47
264723	47
180049	47
261248	47
194869	47
38585	47
161035	47
250345	47
236509	47
65914	46
215458	46
141950	46
40340	46
130797	46
65359	46
11061	46
218744	46
162212	46
23936	46
99937	46
26147	46
177478	46
45037	46
202453	46
213719	46
226016	46
146087	46
200021	46
205526	46
10530	46
150050	46
197980	46
3364	46
109775	45
186243	45
199184	45
245270	45
180961	45
237665	45
252814	45
231755	45
36653	45
66605	45
37772	45
69724	45
245985	45
229001	45
29467	45
7667	45
229448	45
264306	45
143069	45
195375	45
25593	45
263321	44
201784	44
245177	44
114740	44
102842	44
234818	44
147391	44
191217	44
191377	44
97027	44
30095	44
53989	44
44366	44
105599	44
6601	44
156674	44
191599	44
173087	44
191885	44
7669	44
202519	44
140950	44
226142	44
15565	44
5845	44
214796	44
206211	44
240584	44
240964	43
46062	43
55462	43
59856	43
204520	43
107428	43
225481	43
107384	43
122793	43
4813	43
12128	43
151093	43
127189	43
77334	43
133023	43
207891	43
144247	43
20072	43
142627	43
36129	43
87912	43
84519	43
85338	43
151732	43
3209	43
148499	42
76342	42
174351	42
240920	42
207233	42
164380	42
184272	42
28616	42
186760	42
105544	42
154215	42
47826	42
239480	42
197642	42
192640	42
236643	42
3985	42
163337	42
169957	41
172137	41
91002	41
251727	41
255602	41
179248	41
1988	41
135910	41
29080	41
27216	41
256712	41
263595	41
186949	41
213509	41
244732	41
194559	41
264888	41
187123	41
92413	41
205344	41
86191	41
205595	41
85430	41
49386	41
18394	41
218355	40
237476	40
146774	40
112178	40
142380	40
88312	40
99188	40
97189	40
110258	40
2189	40
208202	40
111541	40
12012	40
127507	40
31009	40
103595	40
81557	40
103713	40
55445	40
8464	40
259266	39
259440	39
244673	39
206938	39
218207	39
177093	39
252033	39
263903	39
172433	39
177276	39
260282	39
147508	39
175310	39
189524	39
110405	39
139149	39
167867	39
122578	39
210710	39
139598	39
185311	39
34755	39
12207	39
221360	38
251687	38
97921	38
179152	38
85711	38
191105	38
79455	38
244725	38
70242	38
118626	38
89235	38
103010	38
137778	38
112688	38
253390	38
51880	38
116380	38
88829	38
1776	38
160910	38
104314	38
10273	38
27693	38
92563	38
110309	38
182935	38
233171	38
200867	38
241050	37
133845	37
172453	37
206818	37
237425	37
15944	37
252424	37
20542	37
31188	37
116292	37
3856	37
14075	37
249812	37
30093	37
265149	37
219593	37
232510	37
168558	37
71796	37
205572	37
239700	37
133272	37
67544	37
110578	37
222915	37
198070	37
258940	37
163561	37
259345	36
248195	36
125440	36
86790	36
244875	36
206747	36
260411	36
140796	36
124240	36
245580	36
260792	36
81136	36
1760	36
257198	36
184086	36
43725	36
171265	36
243418	36
49100	36
236601	36
173396	36
250924	36
623	36
6877	36
64102	36
240591	36
92815	35
190721	35
134073	35
100078	35
134075	35
198888	35
216440	35
202347	35
4599	35
136170	35
6352	35
172739	35
265007	35
194845	35
195034	35
181527	35
257617	35
69158	35
230848	34
230991	34
109768	34
119813	34
168021	34
16877	34
231424	34
96773	34
111129	34
186029	34
145076	34
18723	34
97872	34
216125	34
54519	34
60979	34
63599	34
104246	34
137768	34
80968	34
116350	34
239072	34
253475	34
253776	34
167147	34
226559	34
47344	34
236705	34
151092	34
156934	34
190508	34
348	34
76981	34
237524	33
117131	33
105144	33
259642	33
201822	33
212912	33
241613	33
158301	33
126971	33
5179	33
251619	33
225384	33
194167	33
96083	33
24746	33
173091	33
194467	33
43422	33
242627	33
59590	33
182628	33
17370	33
195276	33
94345	33
200683	33
122108	33
814	33
176302	33
92560	33
227391	32
259502	32
176850	32
193446	32
224904	32
79986	32
256101	32
158150	32
132433	32
186627	32
249486	32
15609	32
241013	32
219527	32
155063	32
166925	32
12590	32
94870	32
102459	32
254166	32
1129	32
200457	32
236468	32
41976	32
92267	32
230927	31
4058	31
228436	31
40991	31
245416	31
10033	31
178814	31
62068	31
219270	31
2305	31
97121	31
79583	31
249782	31
9743	31
69070	31
6957	31
155104	31
53920	31
99415	31
23634	31
24347	31
119117	31
250646	31
14007	31
212424	30
147014	30
252123	30
80252	30
16774	30
40754	30
27777	30
186694	30
142009	30
160670	30
82445	30
111472	30
115889	30
196108	30
11077	30
253508	30
108067	30
41420	30
102466	30
9339	30
182142	30
159191	30
31248	30
46044	30
64707	29
37683	29
105151	29
215394	29
150453	29
115064	29
204837	29
57512	29
229015	29
52600	29
63289	29
184672	29
189521	29
142449	29
168901	29
80955	29
177059	29
124846	29
190227	29
171438	29
8477	29
83879	29
68735	29
18425	29
190718	28
148646	28
168010	28
113716	28
188903	28
140225	28
10796	28
28865	28
256460	28
40970	28
145083	28
228810	28
166593	28
196519	28
202418	28
240928	28
61100	28
242619	28
76509	28
180107	28
194795	28
177733	28
189852	28
13271	28
14088	28
75671	28
146340	28
89310	28
242436	28
39518	28
2619	28
110126	28
262872	28
9277	28
25444	27
259374	27
231277	27
23973	27
30240	27
228394	27
57869	27
255321	27
244870	27
241963	27
9533	27
228682	27
51253	27
179401	27
37661	27
11130	27
21689	27
72279	27
30580	27
101435	27
233368	27
46469	27
254715	27
4816	27
98564	27
2159	27
21723	27
203808	26
115831	26
81589	26
50065	26
36523	26
102281	26
79518	26
26349	26
72963	26
15508	26
160620	26
81102	26
189253	26
5525	26
216337	26
38549	26
253337	26
191932	26
6425	26
109147	26
20134	26
200498	26
93878	26
53726	26
218154	25
206657	25
196244	25
44052	25
148515	25
181730	25
17898	25
34763	25
30681	25
263188	25
94981	25
199648	25
264663	25
221695	25
189219	25
80791	25
55760	25
207882	25
13991	25
105694	25
34175	25
222604	25
8132	25
32576	25
115091	25
69047	25
72574	25
100801	25
37451	25
90215	25
50071	25
266489	25
180529	25
13985	25
59259	25
20834	25
6214	25
108665	24
263454	24
209469	24
140423	24
86523	24
73719	24
255948	24
16130	24
198858	24
156096	24
264531	24
38573	24
264668	24
42381	24
218297	24
260867	24
74559	24
221898	24
42065	24
44773	24
199902	24
145798	24
63025	24
142713	24
173405	24
123180	24
60652	24
17794	24
32839	24
138789	24
21384	24
14808	24
230278	24
236911	24
107300	24
258856	24
177054	24
40683	23
18783	23
7102	23
44985	23
259978	23
238153	23
18337	23
191503	23
249072	23
28500	23
76401	23
252936	23
9425	23
20495	23
245777	23
9407	23
133946	23
81092	23
81781	23
73767	23
16618	23
29567	23
107686	23
